current_level,accuracy,response_time,total_attempts,later_attempts,later_mistakes,previous_score,difficulty_change
1,100.0,48.46,2,0,0,60.43,EASIER
2,28.87,135.88,11,5,3,52.69,EASIER
2,29.81,92.95,10,4,0,61.52,SAME
2,40.69,66.88,7,1,0,68.68,HARDER
2,54.03,57.94,6,0,0,83.36,HARDER
5,25.0,163.04,27,9,3,61.55,SAME
5,25.0,276.11,26,8,5,64.57,EASIER
3,28.6,55.69,12,0,0,73.25,HARDER
4,25.0,139.95,19,4,1,74.55,SAME
1,71.04,31.01,3,1,0,59.74,SAME
5,27.51,143.11,23,5,3,56.05,EASIER
5,31.6,300.0,21,3,3,51.72,EASIER
5,32.47,133.74,19,1,1,85.29,EASIER
1,93.28,20.0,2,0,0,83.32,HARDER
3,37.19,80.65,12,0,0,84.53,HARDER
3,25.0,155.26,15,3,1,64.63,SAME
5,36.41,129.17,20,2,0,95.09,SAME
2,38.98,70.03,8,2,1,59.88,EASIER
3,33.46,94.86,13,1,1,69.42,EASIER
5,25.0,244.54,23,5,1,63.55,SAME
1,37.97,63.31,6,4,1,52.19,SAME
1,100.0,23.52,2,0,0,98.53,HARDER
4,28.47,159.58,17,2,0,76.68,HARDER
1,68.35,25.31,3,1,0,80.55,HARDER
2,48.16,44.25,6,0,0,81.46,HARDER
2,43.52,48.95,7,1,0,74.81,HARDER
5,31.18,109.28,18,0,0,100.0,SAME
4,27.28,162.22,16,1,1,82.43,EASIER
1,100.0,33.05,2,0,0,87.43,HARDER
3,28.7,118.5,14,2,1,82.43,EASIER
1,62.91,51.08,3,1,1,64.64,SAME
3,25.0,181.28,23,11,2,63.55,EASIER
1,48.85,53.68,4,2,1,77.74,SAME
1,65.98,20.0,3,1,0,68.18,HARDER
5,34.55,151.8,18,0,0,80.07,SAME
3,25.0,109.8,16,4,1,62.81,SAME
4,30.7,141.54,18,3,1,81.18,SAME
2,44.49,52.69,7,1,0,69.82,HARDER
2,48.07,46.18,6,0,0,100.0,HARDER
5,25.84,208.07,21,3,1,70.11,SAME
4,37.29,139.96,15,0,0,68.41,HARDER
2,53.19,36.18,6,0,0,100.0,HARDER
1,98.36,23.12,2,0,0,73.92,HARDER
4,25.0,187.14,18,3,2,59.23,EASIER
3,30.82,96.64,12,0,0,95.0,HARDER
2,39.13,89.78,8,2,1,65.76,EASIER
3,26.71,111.56,12,0,0,77.18,HARDER
2,47.71,57.08,7,1,0,73.34,HARDER
5,29.43,298.96,26,8,7,56.99,EASIER
5,27.25,293.75,24,6,5,32.75,EASIER
2,42.25,55.87,7,1,0,77.14,HARDER
5,28.22,199.73,24,6,4,73.76,EASIER
4,26.77,250.0,19,4,3,55.55,EASIER
4,26.6,184.9,19,4,2,45.79,EASIER
2,53.82,31.9,6,0,0,87.26,HARDER
5,30.74,227.02,23,5,2,54.23,EASIER
1,100.0,41.52,2,0,0,92.59,HARDER
4,31.09,146.42,15,0,0,80.95,HARDER
1,42.11,64.38,5,3,2,52.84,SAME
2,31.42,51.94,9,3,0,65.26,HARDER
2,47.92,50.05,6,0,0,73.34,HARDER
1,98.35,20.0,2,0,0,75.43,HARDER
1,100.0,20.0,2,0,0,81.78,HARDER
3,26.4,161.01,16,4,2,58.53,EASIER
2,45.13,77.72,7,1,0,66.61,HARDER
4,26.08,125.34,18,3,1,93.57,SAME
4,32.94,136.44,15,0,0,79.52,HARDER
1,100.0,50.21,2,0,0,84.64,HARDER
1,55.63,49.39,4,2,0,56.86,SAME
2,43.26,53.32,7,1,0,91.81,HARDER
3,33.99,123.9,13,1,0,66.29,HARDER
4,26.55,194.68,18,3,2,59.14,EASIER
4,26.31,173.31,18,3,0,80.8,HARDER
1,100.0,20.93,2,0,0,82.26,HARDER
4,25.0,184.9,21,6,2,40.42,EASIER
2,53.73,36.61,6,0,0,83.96,HARDER
4,27.92,189.6,19,4,2,41.34,EASIER
4,25.0,238.57,22,7,1,57.87,EASIER
4,34.96,244.34,19,4,1,68.1,SAME
2,49.01,50.39,6,0,0,100.0,HARDER
2,40.38,62.4,8,2,0,65.89,HARDER
2,39.64,66.8,7,1,0,73.66,HARDER
1,39.03,57.62,5,3,1,66.39,SAME
5,28.89,204.5,22,4,3,81.96,EASIER
5,32.19,173.78,21,3,2,66.09,EASIER
5,25.0,157.89,21,3,0,81.46,SAME
4,25.0,195.96,22,7,1,60.73,SAME
3,25.0,145.1,16,4,2,89.3,EASIER
1,99.41,24.47,2,0,0,93.84,HARDER
2,28.21,94.67,9,3,2,61.0,EASIER
4,25.51,124.34,17,2,0,81.1,HARDER
4,32.08,161.39,19,4,2,72.14,EASIER
5,32.36,168.22,18,0,0,99.44,SAME
1,100.0,20.97,2,0,0,69.9,HARDER
1,50.61,51.53,4,2,0,46.49,SAME
1,52.3,47.21,4,2,0,72.06,HARDER
5,31.35,173.39,22,4,1,61.09,SAME
4,30.95,189.23,17,2,2,40.71,EASIER
2,37.17,63.34,7,1,0,73.22,HARDER
5,25.0,178.71,25,7,2,65.35,SAME
5,25.0,182.73,22,4,1,76.65,SAME
4,34.49,153.41,15,0,0,60.05,SAME
1,100.0,22.06,2,0,0,74.29,HARDER
4,25.0,127.49,18,3,0,79.6,HARDER
1,100.0,26.78,2,0,0,59.23,SAME
5,33.12,173.63,19,1,1,45.5,EASIER
5,30.01,202.68,21,3,3,54.75,EASIER
2,49.15,35.23,6,0,0,85.09,HARDER
5,31.41,150.13,19,1,1,82.39,EASIER
5,25.0,152.92,22,4,1,79.4,SAME
5,30.07,300.0,24,6,4,43.87,EASIER
4,30.17,207.53,20,5,3,54.25,EASIER
4,31.79,118.82,15,0,0,93.25,HARDER
1,63.49,51.38,3,1,0,51.0,SAME
2,54.52,47.75,6,0,0,69.96,HARDER
3,25.5,151.85,14,2,1,34.03,EASIER
4,26.8,163.09,18,3,1,58.12,EASIER
1,97.59,20.0,2,0,0,97.14,HARDER
2,39.69,58.07,8,2,0,95.99,HARDER
5,26.46,254.5,23,5,5,55.28,EASIER
1,54.84,37.31,4,2,0,72.36,HARDER
1,97.84,20.0,2,0,0,82.53,HARDER
3,29.08,98.57,13,1,0,69.93,HARDER
3,38.72,81.95,12,0,0,93.82,HARDER
4,25.87,202.12,18,3,2,76.96,EASIER
5,30.38,150.33,21,3,0,88.17,SAME
2,51.23,62.34,6,0,0,64.2,SAME
2,43.3,115.77,8,2,2,48.74,EASIER
4,28.07,86.02,17,2,1,89.28,EASIER
4,29.03,186.6,20,5,3,61.04,EASIER
3,27.46,123.96,15,3,0,46.97,SAME
1,46.78,39.49,4,2,0,59.59,SAME
1,37.5,48.37,5,3,2,68.69,SAME
2,38.82,40.29,8,2,0,84.58,HARDER
1,100.0,27.75,2,0,0,83.14,HARDER
2,36.72,86.85,9,3,1,81.84,SAME
5,26.24,171.29,24,6,1,70.53,SAME
3,25.41,118.07,13,1,0,76.42,HARDER
2,48.05,81.82,6,0,0,47.24,SAME
3,32.49,117.17,13,1,1,63.43,EASIER
3,28.42,106.36,13,1,0,75.26,HARDER
1,100.0,23.33,2,0,0,97.61,SAME
4,26.2,120.27,16,1,0,88.83,HARDER
3,25.46,128.65,17,5,2,83.93,SAME
5,27.89,150.04,18,0,0,75.48,SAME
2,42.48,48.31,7,1,0,82.21,HARDER
2,26.14,69.85,11,5,0,55.51,SAME
1,33.06,47.45,5,3,1,53.39,SAME
3,27.91,170.36,16,4,2,51.86,EASIER
3,27.59,147.18,17,5,1,50.79,SAME
1,99.51,31.47,2,0,0,53.22,SAME
3,25.0,138.64,17,5,3,41.13,EASIER
4,34.81,115.29,15,0,0,79.06,HARDER
3,31.87,123.99,13,1,0,92.05,HARDER
1,100.0,55.76,2,0,0,69.31,HARDER
1,50.79,53.22,4,2,0,67.76,HARDER
5,25.0,194.13,24,6,2,76.87,SAME
2,41.33,80.68,7,1,0,72.86,HARDER
3,34.2,124.85,16,4,1,58.75,SAME
1,65.7,32.51,3,1,1,71.6,SAME
4,31.12,231.2,20,5,2,42.82,EASIER
2,35.48,75.64,9,3,1,61.27,SAME
2,37.85,90.67,9,3,1,54.51,SAME
4,27.42,110.23,18,3,1,72.8,SAME
2,25.0,125.56,11,5,3,50.37,EASIER
1,100.0,28.49,2,0,0,100.0,HARDER
5,25.0,257.54,22,4,3,74.24,EASIER
5,25.83,182.63,21,3,2,59.27,EASIER
1,54.92,41.89,4,2,0,39.39,SAME
3,26.12,167.57,14,2,0,90.84,SAME
2,37.76,61.18,8,2,0,77.22,HARDER
4,32.01,89.84,15,0,0,81.05,HARDER
1,49.49,56.7,4,2,1,55.32,SAME
5,31.97,176.64,20,2,0,67.51,SAME
3,29.08,73.37,13,1,0,88.46,HARDER
3,25.0,133.41,14,2,1,83.27,EASIER
4,27.77,187.8,19,4,2,32.72,EASIER
5,27.04,208.21,22,4,3,43.87,EASIER
3,41.79,73.72,12,0,0,89.69,HARDER
5,26.32,282.54,22,4,4,40.86,EASIER
4,25.0,179.85,21,6,1,68.46,HARDER
1,100.0,50.17,2,0,0,71.89,HARDER
1,40.14,52.75,5,3,2,67.06,SAME
3,25.0,128.46,15,3,2,60.91,EASIER
2,28.94,82.75,9,3,1,66.04,SAME
2,40.96,42.7,7,1,0,64.03,SAME
5,25.0,277.58,25,7,5,53.29,EASIER
3,25.0,151.61,17,5,2,65.37,EASIER
4,28.57,94.28,15,0,0,100.0,HARDER
2,38.93,83.16,8,2,2,57.44,EASIER
2,41.15,82.51,8,2,1,69.51,EASIER
4,30.09,154.55,19,4,1,77.0,SAME
5,30.1,265.43,21,3,3,48.07,EASIER
2,28.24,107.05,10,4,3,53.43,EASIER
2,44.7,60.68,6,0,0,90.59,HARDER
2,56.25,50.31,6,0,0,78.69,HARDER
3,30.91,142.56,13,1,1,67.0,EASIER
2,31.16,125.51,9,3,3,76.02,EASIER
5,29.18,186.65,23,5,1,65.3,SAME
3,26.56,179.61,16,4,2,49.11,EASIER
3,33.9,130.2,12,0,0,75.55,HARDER
3,28.07,113.16,15,3,2,74.03,EASIER
4,30.1,161.8,20,5,1,56.47,SAME
4,27.32,170.71,17,2,1,46.25,EASIER
4,28.51,178.09,16,1,0,69.05,HARDER
5,33.07,234.47,23,5,2,50.66,EASIER
2,34.72,77.27,9,3,0,82.9,HARDER
3,32.52,86.7,13,1,0,91.25,HARDER
1,100.0,24.96,2,0,0,55.76,SAME
4,30.23,243.31,18,3,3,29.56,EASIER
1,50.13,45.04,4,2,1,75.87,SAME
2,32.16,125.1,9,3,2,49.66,EASIER
1,67.85,55.59,3,1,0,51.73,SAME
1,98.79,20.0,2,0,0,84.23,HARDER
4,30.3,158.55,16,1,1,51.82,EASIER
2,35.4,32.4,9,3,1,74.72,SAME
3,25.0,112.17,16,4,1,83.97,SAME
5,25.0,275.06,24,6,3,61.7,EASIER
5,25.54,278.02,24,6,3,37.16,EASIER
4,32.61,97.51,16,1,0,79.12,HARDER
5,25.0,271.85,23,5,3,38.23,EASIER
3,32.17,168.32,16,4,2,50.88,EASIER
1,97.27,26.39,2,0,0,72.69,HARDER
5,33.08,161.84,18,0,0,100.0,SAME
5,32.56,251.93,22,4,3,52.75,EASIER
4,28.46,158.98,21,6,2,67.72,SAME
1,66.95,36.51,3,1,0,94.78,HARDER
2,50.45,45.32,6,0,0,77.65,HARDER
2,42.06,53.41,7,1,0,71.66,HARDER
4,33.78,87.56,15,0,0,73.3,HARDER
1,96.55,20.0,2,0,0,75.99,HARDER
2,49.97,48.45,6,0,0,82.21,HARDER
4,25.0,197.91,19,4,2,65.42,EASIER
5,26.32,217.08,24,6,2,69.77,EASIER
4,25.0,202.76,20,5,5,73.54,EASIER
4,27.73,114.79,17,2,0,69.84,HARDER
4,27.64,148.23,18,3,0,55.83,SAME
5,25.0,171.8,23,5,1,97.42,SAME
2,36.85,61.04,8,2,0,90.99,HARDER
1,32.59,26.33,5,3,0,78.4,HARDER
5,25.0,259.71,23,5,3,48.39,EASIER
4,27.21,203.38,20,5,3,47.27,EASIER
2,29.69,77.11,9,3,0,63.78,SAME
1,99.57,21.21,2,0,0,89.67,HARDER
2,47.98,44.45,6,0,0,70.98,HARDER
2,45.87,30.0,6,0,0,88.28,HARDER
1,73.14,37.62,3,1,0,61.83,SAME
4,33.43,167.25,15,0,0,56.73,SAME
4,27.97,169.88,17,2,1,83.31,EASIER
2,53.1,35.94,6,0,0,91.84,HARDER
2,46.93,71.28,6,0,0,75.41,HARDER
1,95.24,20.0,2,0,0,90.89,HARDER
5,30.39,168.21,18,0,0,90.4,SAME
2,49.84,72.85,6,0,0,87.81,HARDER
3,25.0,151.84,16,4,1,54.06,SAME
5,27.77,210.4,21,3,2,72.22,EASIER
4,30.72,120.55,17,2,1,63.03,EASIER
2,25.0,88.31,12,6,2,50.63,SAME
5,32.62,236.86,22,4,3,58.05,EASIER
5,34.71,151.61,20,2,2,80.37,EASIER
3,31.05,156.9,15,3,1,49.78,EASIER
4,25.89,128.69,18,3,0,70.21,HARDER
4,25.0,103.25,17,2,0,73.0,HARDER
5,30.02,188.91,21,3,1,66.09,SAME
4,26.22,138.49,17,2,0,72.88,HARDER
4,33.29,148.46,16,1,0,100.0,HARDER
3,31.78,144.36,13,1,1,57.11,EASIER
5,25.24,193.58,21,3,2,78.03,EASIER
5,25.0,158.53,23,5,0,73.8,SAME
4,28.28,227.28,17,2,1,46.75,EASIER
2,45.02,46.1,7,1,0,69.39,HARDER
5,30.65,144.03,20,2,1,55.14,EASIER
5,25.0,184.48,22,4,1,66.64,SAME
3,27.59,82.87,14,2,1,77.54,EASIER
5,26.8,287.94,26,8,7,67.16,EASIER
5,38.67,147.81,18,0,0,85.36,SAME
1,100.0,20.0,2,0,0,99.12,HARDER
2,25.0,117.04,12,6,3,58.96,EASIER
1,50.62,52.35,4,2,1,81.53,SAME
4,28.24,162.34,19,4,2,79.21,EASIER
3,31.06,93.26,13,1,0,62.28,SAME
3,32.61,77.33,12,0,0,92.84,HARDER
2,47.41,59.28,6,0,0,85.21,HARDER
5,25.0,256.56,21,3,1,57.18,EASIER
5,33.97,138.38,19,1,1,70.08,EASIER
1,96.72,41.57,2,0,0,52.28,SAME
5,30.61,164.15,21,3,1,100.0,SAME
5,28.33,270.81,24,6,4,69.24,EASIER
5,25.0,119.95,19,1,0,67.63,SAME
2,35.11,80.76,8,2,1,65.57,EASIER
1,61.67,32.25,3,1,0,89.98,HARDER
5,27.4,202.68,24,6,3,74.39,EASIER
2,28.01,107.44,11,5,1,50.55,SAME
5,27.89,258.62,22,4,3,54.55,EASIER
4,34.39,124.98,17,2,1,65.75,EASIER
1,93.12,21.02,2,0,0,100.0,HARDER
5,30.61,199.5,21,3,2,59.33,EASIER
1,95.77,38.92,2,0,0,85.04,HARDER
3,25.0,163.2,18,6,2,71.48,SAME
5,32.53,173.12,20,2,1,65.62,EASIER
5,33.65,173.8,19,1,1,76.05,EASIER
4,30.9,121.75,17,2,1,63.85,EASIER
1,98.24,34.1,2,0,0,69.2,HARDER
3,31.79,93.51,13,1,1,63.65,EASIER
1,40.57,35.95,5,3,0,83.17,HARDER
1,100.0,38.71,2,0,0,56.34,SAME
1,97.64,20.0,2,0,0,87.44,HARDER
4,26.86,110.72,19,4,0,77.25,EASIER
2,40.56,87.23,8,2,1,57.36,EASIER
1,25.0,76.41,10,8,0,48.2,SAME
1,66.67,20.0,3,1,0,95.1,HARDER
1,100.0,23.48,2,0,0,59.02,SAME
4,25.0,125.06,18,3,1,63.95,SAME
3,30.99,137.36,14,2,1,63.92,EASIER
3,34.86,101.04,12,0,0,76.22,HARDER
4,30.2,166.8,18,3,2,51.44,EASIER
3,29.61,118.44,13,1,1,91.06,EASIER
3,25.0,207.62,20,8,4,45.47,EASIER
4,26.08,247.4,19,4,4,69.22,EASIER
2,45.87,66.88,6,0,0,71.65,HARDER
1,96.0,23.93,2,0,0,42.91,SAME
5,29.61,182.6,23,5,2,79.39,EASIER
1,100.0,35.44,2,0,0,79.45,HARDER
1,64.06,28.73,3,1,0,88.3,HARDER
4,28.64,160.95,16,1,1,85.5,EASIER
5,28.86,269.26,21,3,3,64.98,EASIER
3,29.32,144.49,13,1,0,75.29,HARDER
5,25.0,182.65,23,5,4,50.77,EASIER
3,30.19,143.3,14,2,0,85.25,HARDER
5,31.9,262.48,23,5,4,76.75,EASIER
5,25.0,222.53,24,6,4,75.06,EASIER
3,30.61,109.93,14,2,1,76.2,EASIER
3,33.27,116.01,13,1,1,49.59,EASIER
2,44.61,40.48,7,1,1,100.0,EASIER
5,28.91,222.46,19,1,1,46.11,EASIER
2,41.5,69.39,8,2,1,84.77,EASIER
4,26.42,155.45,16,1,1,59.16,EASIER
4,25.0,248.53,22,7,7,53.08,EASIER
4,25.0,228.16,21,6,3,49.16,EASIER
1,71.16,39.1,3,1,0,64.38,SAME
1,100.0,29.1,2,0,0,76.04,SAME
1,69.1,41.16,3,1,0,65.72,HARDER
4,28.79,196.06,16,1,0,63.24,SAME
2,35.87,97.38,9,3,2,59.43,EASIER
1,65.78,44.58,3,1,0,65.54,HARDER
2,43.4,52.42,7,1,0,80.37,HARDER
4,29.54,152.03,17,2,1,60.71,EASIER
2,41.77,67.49,7,1,0,76.56,SAME
5,31.74,143.96,18,0,0,65.67,SAME
1,97.35,32.23,2,0,0,73.91,HARDER
3,28.98,105.36,13,1,1,70.61,EASIER
3,25.0,125.82,17,5,0,79.31,HARDER
2,37.83,79.97,8,2,0,59.45,SAME
1,66.16,36.95,3,1,0,53.63,HARDER
1,52.64,58.45,4,2,0,75.26,HARDER
2,30.83,76.01,8,2,1,78.13,EASIER
1,48.02,57.55,4,2,0,53.0,SAME
5,25.0,235.56,26,8,7,41.03,EASIER
1,67.88,40.01,3,1,0,65.87,HARDER
3,28.36,124.4,14,2,2,58.09,SAME
5,27.92,260.89,21,3,2,76.71,EASIER
5,25.0,249.92,25,7,4,68.16,EASIER
5,35.14,175.1,19,1,0,67.98,SAME
4,26.61,134.14,16,1,0,72.29,HARDER
1,52.88,46.89,4,2,0,80.11,HARDER
2,48.89,62.53,6,0,0,78.98,HARDER
3,28.5,120.07,13,1,0,77.34,HARDER
2,26.25,66.69,9,3,0,69.16,HARDER
3,36.71,85.95,12,0,0,97.28,HARDER
3,25.0,155.66,17,5,3,49.81,EASIER
4,25.0,206.97,21,6,2,47.89,EASIER
3,27.49,101.19,13,1,0,74.6,HARDER
5,27.48,123.93,19,1,0,80.29,SAME
1,99.05,20.0,2,0,0,83.37,HARDER
2,28.51,73.22,9,3,1,74.3,SAME
4,32.36,165.36,17,2,0,67.84,HARDER
1,100.0,31.95,2,0,0,88.54,HARDER
4,27.5,141.01,19,4,2,69.9,EASIER
3,27.54,142.14,16,4,3,66.49,EASIER
5,31.11,283.72,21,3,2,67.52,EASIER
4,28.02,234.25,18,3,1,53.89,EASIER
4,34.7,115.89,15,0,0,100.0,HARDER
5,28.69,232.39,21,3,2,57.24,EASIER
3,30.43,115.45,12,0,0,85.4,HARDER
3,36.11,75.09,12,0,0,91.54,HARDER
1,51.42,58.15,4,2,1,52.57,SAME
4,30.09,127.91,16,1,0,77.75,HARDER
5,25.0,245.39,23,5,0,60.31,SAME
4,35.96,166.76,16,1,1,54.27,EASIER
4,29.41,146.56,19,4,1,83.0,SAME
1,100.0,20.0,2,0,0,54.86,EASIER
2,40.41,59.56,8,2,0,71.87,HARDER
3,27.66,122.72,14,2,1,59.06,EASIER
2,54.14,52.2,6,0,0,81.97,HARDER
4,25.91,169.18,18,3,1,64.87,SAME
4,34.57,200.51,17,2,1,66.0,EASIER
2,42.17,72.53,7,1,1,78.33,EASIER
3,25.32,144.49,16,4,2,52.94,EASIER
2,38.71,73.71,8,2,0,100.0,HARDER
4,27.52,179.12,19,4,2,65.5,EASIER
4,32.29,250.0,21,6,3,25.0,EASIER
3,31.7,90.05,13,1,0,77.25,HARDER
5,29.48,251.81,22,4,3,47.31,EASIER
2,48.4,82.99,6,0,0,77.6,HARDER
2,41.37,75.33,7,1,1,63.74,EASIER
4,25.0,214.02,21,6,1,57.67,EASIER
4,33.18,141.28,17,2,1,78.77,EASIER
2,27.84,115.73,11,5,1,80.06,SAME
2,48.82,73.03,7,1,1,65.86,EASIER
1,65.43,34.46,3,1,0,80.5,HARDER
1,100.0,33.33,2,0,0,65.04,HARDER
5,30.78,134.94,18,0,0,58.59,SAME
3,27.22,101.54,15,3,2,73.37,EASIER
2,26.44,98.17,13,7,1,75.86,HARDER
5,28.86,131.02,19,1,0,92.55,SAME
4,30.65,116.9,16,1,0,67.67,HARDER
5,33.35,148.32,19,1,0,65.17,HARDER
4,25.0,196.49,21,6,4,54.85,EASIER
4,29.81,130.27,16,1,1,56.81,EASIER
3,28.46,178.42,17,5,4,44.03,EASIER
2,51.98,30.0,6,0,0,96.03,HARDER
5,28.14,150.84,20,2,1,69.05,EASIER
5,34.89,250.46,19,1,1,25.0,EASIER
5,26.62,241.13,25,7,3,62.48,EASIER
4,26.6,121.3,16,1,0,62.66,SAME
1,100.0,30.57,2,0,0,66.83,HARDER
4,25.0,210.27,20,5,3,67.46,EASIER
3,29.2,93.35,15,3,1,72.63,SAME
2,46.21,51.36,6,0,0,61.79,SAME
5,25.0,241.12,22,4,2,52.54,EASIER
4,28.21,139.25,17,2,1,68.22,EASIER
2,40.62,77.81,7,1,0,59.85,SAME
1,95.54,20.0,2,0,0,98.85,HARDER
1,96.51,22.73,2,0,0,100.0,HARDER
5,30.78,180.22,21,3,0,86.14,SAME
1,97.58,26.31,2,0,0,75.13,HARDER
5,25.0,240.07,25,7,5,49.84,EASIER
5,29.17,133.85,21,3,0,93.25,SAME
5,31.79,131.19,18,0,0,65.5,SAME
3,25.0,155.32,18,6,2,75.82,SAME
5,25.0,264.09,25,7,4,57.29,EASIER
4,25.0,146.61,19,4,3,67.48,EASIER
2,39.28,64.91,8,2,0,76.96,HARDER
3,32.65,76.3,13,1,0,69.87,HARDER
2,49.14,57.83,6,0,0,88.84,HARDER
2,28.36,78.05,10,4,2,73.49,EASIER
3,25.0,160.42,15,3,0,37.17,SAME
5,32.31,183.73,20,2,0,70.18,SAME
4,25.0,172.05,20,5,2,59.7,EASIER
4,29.59,202.65,18,3,1,57.45,EASIER
1,100.0,21.1,2,0,0,82.02,HARDER
4,29.61,195.92,19,4,3,52.99,EASIER
1,33.11,59.76,6,4,0,40.06,SAME
5,27.11,241.36,21,3,2,74.79,EASIER
2,40.23,80.79,7,1,1,57.86,EASIER
4,30.57,90.52,15,0,0,100.0,HARDER
1,40.97,54.02,5,3,0,70.95,HARDER
5,35.67,194.77,20,2,0,58.03,SAME
4,28.26,156.91,19,4,2,72.11,EASIER
4,28.77,118.46,15,0,0,96.57,HARDER
5,37.19,151.45,18,0,0,85.69,SAME
1,97.75,25.95,2,0,0,75.47,HARDER
3,26.46,118.43,16,4,2,96.03,EASIER
2,45.48,57.68,7,1,0,86.07,HARDER
3,25.0,177.67,15,3,1,25.83,EASIER
3,25.0,87.3,14,2,0,85.95,HARDER
5,26.54,205.96,20,2,2,75.93,EASIER
3,25.6,116.7,15,3,0,60.62,SAME
5,27.72,298.76,20,2,1,62.66,EASIER
2,37.87,85.13,9,3,0,59.19,SAME
4,31.0,144.49,16,1,0,54.17,SAME
2,26.92,139.52,11,5,2,66.07,EASIER
2,46.33,57.69,7,1,0,64.21,SAME
3,27.39,147.34,13,1,0,67.65,HARDER
5,29.65,212.55,21,3,3,54.01,EASIER
5,28.05,139.16,24,6,2,66.15,SAME
5,27.65,182.91,20,2,2,53.9,EASIER
5,33.14,177.39,19,1,1,68.45,EASIER
1,100.0,34.0,2,0,0,51.36,SAME
2,30.12,90.35,10,4,1,77.63,SAME
3,29.29,73.57,12,0,0,89.39,HARDER
1,64.91,41.74,3,1,0,69.16,HARDER
2,41.19,55.09,7,1,1,74.71,EASIER
3,25.01,164.81,16,4,4,59.16,EASIER
4,25.0,250.0,21,6,4,39.16,EASIER
4,25.13,215.75,20,5,4,44.14,EASIER
5,25.0,190.7,22,4,1,58.18,SAME
3,30.07,115.59,13,1,0,88.0,HARDER
4,28.05,108.47,17,2,2,60.51,EASIER
5,25.31,190.61,22,4,3,61.15,EASIER
1,96.85,41.16,2,0,0,61.5,SAME
2,33.65,67.07,8,2,1,76.9,EASIER
4,25.0,159.52,17,2,2,43.6,EASIER
3,25.0,80.73,15,3,2,66.11,EASIER
4,30.63,115.27,17,2,1,85.87,EASIER
3,31.47,88.77,12,0,0,69.92,HARDER
5,32.03,246.47,22,4,3,46.53,EASIER
2,28.77,60.77,8,2,0,66.61,HARDER
3,29.39,100.53,12,0,0,80.86,HARDER
3,25.0,172.95,18,6,2,47.32,EASIER
2,26.45,82.15,9,3,2,78.37,EASIER
4,29.57,200.02,17,2,2,46.16,EASIER
3,35.4,99.66,12,0,0,93.89,SAME
1,73.33,64.25,3,1,1,75.25,SAME
5,30.77,181.28,19,1,1,86.39,EASIER
2,34.87,58.53,8,2,0,83.34,HARDER
5,33.01,227.43,23,5,2,55.8,EASIER
1,96.6,29.74,2,0,0,73.92,HARDER
2,46.72,68.55,7,1,0,54.17,SAME
1,99.27,25.94,2,0,0,96.01,HARDER
1,53.23,44.97,4,2,0,62.48,SAME
3,27.87,171.73,14,2,1,35.02,EASIER
2,54.88,41.39,6,0,0,100.0,HARDER
5,27.69,179.11,20,2,0,92.79,SAME
4,25.0,201.49,24,9,5,56.54,EASIER
5,25.86,232.86,20,2,1,78.97,EASIER
4,27.86,164.76,16,1,0,49.95,SAME
2,38.5,64.67,7,1,0,53.25,SAME
2,53.21,57.61,6,0,0,93.46,HARDER
5,26.52,237.58,23,5,2,60.83,HARDER
3,27.24,147.8,17,5,2,35.27,EASIER
5,25.0,242.29,24,6,3,37.24,EASIER
5,30.59,166.72,21,3,0,93.36,SAME
4,31.34,150.55,17,2,0,86.95,HARDER
1,99.62,29.53,2,0,0,100.0,HARDER
2,25.0,86.43,11,5,1,57.34,SAME
3,29.31,114.38,15,3,2,46.47,EASIER
5,27.36,149.25,20,2,1,68.86,EASIER
5,25.82,221.41,22,4,1,63.91,SAME
4,30.6,110.18,17,2,1,68.55,EASIER
1,39.02,89.05,5,3,3,48.37,SAME
1,98.08,22.79,2,0,0,66.4,HARDER
2,28.68,123.21,11,5,3,25.0,EASIER
2,40.2,62.2,7,1,1,72.55,EASIER
3,33.76,118.09,13,1,0,71.24,HARDER
4,36.52,123.2,16,1,0,79.87,HARDER
1,68.67,43.61,3,1,1,68.94,SAME
4,25.1,182.64,19,4,2,53.83,EASIER
1,99.82,26.18,2,0,0,75.21,HARDER
1,65.61,51.45,3,1,1,58.01,SAME
3,29.16,122.04,14,2,2,47.62,EASIER
5,25.0,172.25,21,3,2,78.89,EASIER
2,31.88,76.79,10,4,1,71.79,SAME
2,49.39,62.46,6,0,0,57.18,SAME
1,100.0,29.06,2,0,0,76.26,HARDER
1,67.21,25.82,3,1,0,63.64,SAME
2,27.35,86.1,10,4,0,60.64,SAME
5,32.66,175.03,20,2,2,88.36,HARDER
1,100.0,31.21,2,0,0,79.96,HARDER
4,30.36,198.23,17,2,1,61.69,EASIER
1,63.98,31.83,3,1,0,98.13,HARDER
5,25.0,247.82,22,4,4,54.32,EASIER
3,32.9,155.43,15,3,2,64.76,EASIER
4,30.55,184.1,19,4,2,50.07,EASIER
2,49.01,50.07,6,0,0,67.28,HARDER
5,27.44,168.37,22,4,3,63.57,EASIER
1,100.0,34.86,2,0,0,75.0,HARDER
3,28.44,144.92,14,2,1,67.45,EASIER
1,45.91,57.49,4,2,0,78.2,HARDER
4,31.25,234.44,18,3,3,61.09,EASIER
3,31.39,111.53,13,1,0,60.95,SAME
4,25.0,250.0,19,4,2,25.0,EASIER
2,52.68,62.16,6,0,0,67.43,HARDER
2,41.68,86.6,8,2,1,63.68,EASIER
