current_difficulty,accuracy,response_time,total_attempts,mistakes,score,previous_score,difficulty_change
3,71.61,58.03,11,1,65.3,58.88,SAME
2,97.68,70.07,17,0,98.89,77.75,HARDER
3,98.59,54.64,14,1,100.0,100.0,HARDER
1,73.65,28.16,13,3,69.13,82.5,SAME
1,94.69,29.55,13,0,98.03,100.0,HARDER
3,63.68,47.0,14,2,54.45,56.13,SAME
2,63.73,26.83,16,7,56.66,34.42,EASIER
2,83.65,33.9,16,2,82.58,70.53,HARDER
2,29.84,45.73,13,9,28.54,64.46,EASIER
3,66.13,10.86,15,1,65.26,72.2,HARDER
2,100.0,13.82,14,0,100.0,91.58,HARDER
1,83.66,24.92,12,1,84.4,100.0,HARDER
3,61.57,69.29,15,5,62.74,59.44,EASIER
3,86.64,34.14,13,0,90.88,81.75,HARDER
1,63.02,55.32,11,3,66.73,73.69,SAME
3,81.74,30.24,12,2,76.11,56.0,HARDER
3,85.15,26.31,16,2,92.41,96.66,HARDER
3,67.21,18.55,10,3,70.78,69.3,HARDER
1,88.02,35.77,13,2,82.4,100.0,HARDER
2,74.35,61.9,17,3,72.38,88.19,SAME
1,20.69,56.27,13,8,19.17,14.53,EASIER
3,78.45,25.53,11,3,83.79,61.72,HARDER
1,76.92,29.79,12,2,76.64,71.59,SAME
2,48.77,36.43,12,4,47.93,30.58,EASIER
3,61.98,49.82,17,6,60.79,48.18,EASIER
2,46.39,25.51,14,8,35.57,47.28,EASIER
3,75.97,56.1,13,2,77.53,69.75,SAME
1,97.3,27.57,12,0,90.72,87.25,HARDER
1,53.67,16.66,11,5,52.81,63.34,SAME
2,38.16,20.49,14,8,42.88,43.85,EASIER
3,75.78,33.94,15,3,77.51,55.08,SAME
1,50.41,44.93,17,9,44.9,44.04,EASIER
3,43.87,61.27,16,9,39.58,31.16,EASIER
1,74.58,28.18,15,3,71.86,70.21,SAME
2,88.17,63.19,11,1,86.45,69.63,SAME
1,65.88,33.64,10,3,64.51,86.53,SAME
3,78.82,23.48,17,5,75.49,85.68,HARDER
2,86.28,95.89,14,3,76.94,95.47,SAME
1,82.07,41.41,13,3,77.16,66.14,SAME
1,84.32,37.42,17,2,85.77,56.77,SAME
1,78.66,48.75,14,2,85.71,95.82,HARDER
2,63.93,11.05,10,2,67.82,63.8,HARDER
1,100.0,19.64,13,0,100.0,100.0,HARDER
1,49.84,23.85,15,9,57.05,47.07,EASIER
2,97.06,26.54,12,1,97.57,100.0,HARDER
1,47.72,17.03,17,8,47.06,51.53,EASIER
2,96.02,26.89,15,0,94.37,97.79,HARDER
1,83.92,29.42,17,2,85.05,83.33,HARDER
2,61.82,27.8,11,5,57.49,57.26,HARDER
2,88.27,52.99,14,1,88.68,100.0,HARDER
3,70.5,15.29,10,2,71.39,59.18,HARDER
3,92.36,31.12,10,0,100.0,100.0,HARDER
1,63.77,10.26,17,5,62.87,49.93,SAME
2,100.0,43.05,11,0,100.0,100.0,HARDER
1,48.67,32.79,12,7,57.06,38.61,EASIER
1,65.18,32.27,17,7,63.46,82.33,SAME
1,83.21,23.49,15,3,86.69,100.0,HARDER
2,61.9,19.57,10,3,59.19,63.7,SAME
2,67.08,79.0,10,4,65.92,64.43,EASIER
1,20.0,43.73,12,11,30.81,36.9,EASIER
3,72.66,22.63,13,2,76.91,61.31,HARDER
2,53.66,31.65,13,4,51.32,47.49,SAME
3,71.8,11.88,13,5,67.76,85.74,HARDER
2,45.98,68.0,11,4,46.07,51.11,EASIER
1,92.86,22.65,16,0,98.6,84.26,HARDER
1,58.11,46.95,11,4,67.14,64.7,EASIER
2,100.0,30.44,14,0,92.1,74.47,HARDER
1,91.85,11.63,11,0,93.44,100.0,HARDER
1,88.7,26.06,12,1,91.08,100.0,HARDER
3,96.59,15.65,15,0,99.55,100.0,HARDER
1,80.34,29.29,10,3,80.41,62.01,SAME
1,100.0,26.01,12,0,100.0,89.7,SAME
1,86.79,29.76,14,1,89.98,100.0,HARDER
1,72.84,27.08,12,3,70.13,61.5,SAME
1,34.18,28.14,10,8,32.83,22.98,EASIER
2,59.93,25.38,15,5,59.72,55.6,SAME
3,65.87,35.92,14,5,51.98,36.68,SAME
3,88.5,17.06,14,0,89.79,74.18,HARDER
1,100.0,20.88,17,0,100.0,95.51,HARDER
3,89.53,29.14,10,1,80.35,73.76,HARDER
3,77.58,42.39,12,2,70.42,76.46,HARDER
1,63.29,36.57,11,4,61.19,79.82,HARDER
3,54.0,36.11,12,4,49.43,65.98,SAME
1,45.84,12.2,12,5,50.37,24.71,EASIER
1,77.83,44.04,12,4,75.27,68.06,SAME
3,63.97,30.79,10,5,62.98,79.73,SAME
1,95.37,20.09,11,1,93.5,87.07,HARDER
3,86.47,22.25,16,1,86.38,93.8,HARDER
1,64.88,30.73,13,2,71.89,43.54,SAME
1,65.35,37.16,14,4,48.4,16.35,EASIER
2,77.23,23.2,15,0,80.79,92.09,HARDER
2,61.71,13.73,11,3,69.4,87.9,HARDER
1,60.97,53.75,17,7,59.5,50.52,EASIER
3,86.9,39.2,11,1,96.24,79.21,HARDER
1,56.52,78.8,13,6,52.55,66.27,EASIER
1,67.59,30.08,15,5,76.51,85.99,SAME
1,49.46,37.46,13,6,55.35,63.69,EASIER
3,100.0,58.36,17,0,93.59,66.68,HARDER
1,89.14,21.46,11,2,83.58,87.04,HARDER
1,84.18,33.55,10,0,90.54,95.97,HARDER
3,71.48,25.5,12,4,68.12,59.83,SAME
1,100.0,19.61,14,1,85.63,90.22,HARDER
1,47.7,20.15,13,7,59.01,76.55,SAME
1,82.64,40.48,14,0,85.41,100.0,HARDER
1,83.61,14.52,17,2,84.65,66.9,HARDER
2,100.0,13.04,13,0,93.41,93.5,HARDER
2,67.33,14.15,12,1,68.15,81.34,HARDER
2,61.15,18.72,12,2,61.88,53.3,SAME
3,48.25,55.99,17,9,55.75,52.9,EASIER
2,84.89,26.39,13,2,82.56,90.2,HARDER
1,56.02,23.54,12,4,61.64,78.55,SAME
2,77.5,18.88,13,3,75.54,94.67,HARDER
1,71.02,39.83,14,3,65.65,69.44,SAME
1,97.56,34.51,12,0,94.32,86.97,HARDER
3,87.6,46.72,16,3,95.79,100.0,HARDER
3,73.98,19.7,17,3,76.81,71.14,HARDER
3,68.54,18.82,16,4,69.96,79.14,HARDER
2,57.51,30.24,16,5,50.16,44.76,SAME
1,57.52,53.11,17,9,52.73,58.96,EASIER
1,86.52,30.05,16,3,89.8,100.0,HARDER
2,100.0,52.97,16,1,94.61,61.14,HARDER
1,62.36,26.43,17,5,65.58,70.89,SAME
1,61.96,13.75,10,3,65.72,40.85,SAME
2,82.37,85.85,14,3,91.98,96.46,SAME
2,94.93,47.48,14,0,98.66,100.0,HARDER
1,100.0,27.95,13,0,100.0,96.18,HARDER
3,90.94,28.55,17,2,100.0,100.0,HARDER
2,65.34,31.56,15,4,66.3,77.38,SAME
1,73.59,18.49,17,4,65.9,54.22,SAME
2,55.53,10.82,11,6,47.03,74.09,SAME
3,87.27,33.4,15,1,85.07,80.68,HARDER
3,79.87,11.2,12,4,83.36,96.27,HARDER
2,73.82,11.56,17,4,74.73,64.51,SAME
2,83.66,69.03,17,3,80.45,77.97,SAME
2,67.91,16.25,10,4,62.78,78.62,SAME
2,100.0,29.15,17,0,100.0,95.95,HARDER
3,20.43,25.35,10,6,22.65,19.31,EASIER
2,82.17,52.24,17,4,93.0,86.6,SAME
3,98.23,22.64,17,1,97.38,94.3,HARDER
1,75.69,24.46,16,0,71.2,68.35,HARDER
1,78.49,67.07,13,1,78.26,100.0,SAME
1,60.47,44.24,14,5,54.57,65.98,EASIER
3,77.3,17.78,12,1,78.66,82.66,HARDER
2,55.54,33.08,17,7,52.13,25.86,EASIER
1,61.26,54.36,11,5,55.65,55.35,EASIER
1,72.6,67.28,12,3,83.08,92.68,SAME
3,62.41,62.98,16,2,67.72,74.05,SAME
2,66.21,38.2,15,4,64.57,56.91,SAME
2,92.97,11.35,10,1,100.0,95.46,HARDER
3,70.47,19.6,12,3,70.91,93.91,HARDER
1,69.63,13.08,13,3,66.67,82.36,HARDER
2,99.56,74.7,17,0,92.15,100.0,HARDER
1,56.76,59.86,16,7,53.62,47.58,EASIER
1,69.45,80.9,10,1,72.13,62.59,EASIER
1,33.66,23.05,11,6,26.44,11.5,EASIER
1,86.78,30.42,14,3,92.11,70.79,SAME
2,69.15,37.8,11,1,71.38,58.78,SAME
2,80.66,16.38,17,1,88.54,93.4,HARDER
1,81.47,43.79,17,4,91.04,100.0,SAME
1,59.59,32.0,13,2,63.38,95.5,SAME
2,94.31,12.33,13,1,100.0,100.0,HARDER
1,36.9,38.79,10,6,34.96,41.61,EASIER
2,33.1,15.92,13,7,34.62,66.56,EASIER
2,99.79,55.5,10,0,100.0,100.0,HARDER
2,44.94,28.34,13,7,41.44,38.43,EASIER
2,86.97,23.13,12,1,90.47,87.78,HARDER
1,100.0,24.5,17,1,100.0,100.0,HARDER
2,67.31,25.53,15,6,64.37,54.14,EASIER
2,44.61,29.48,16,9,42.18,46.59,EASIER
1,100.0,25.34,16,0,94.6,98.64,HARDER
1,70.34,33.7,11,1,75.81,88.24,SAME
1,75.19,19.91,15,2,69.56,67.83,SAME
1,100.0,24.74,15,0,95.84,83.97,HARDER
3,70.82,23.94,10,1,75.13,69.28,HARDER
3,98.55,19.42,15,0,100.0,98.17,HARDER
1,83.4,17.56,16,2,87.11,82.94,HARDER
3,74.63,62.61,14,3,71.76,59.18,SAME
3,47.32,39.82,12,5,46.99,48.16,EASIER
2,56.12,25.02,11,4,57.27,42.08,SAME
1,68.23,12.27,11,4,63.46,55.53,SAME
2,39.43,24.71,11,6,38.4,48.21,EASIER
1,95.88,30.15,14,1,100.0,99.43,HARDER
2,61.91,34.95,17,7,64.08,78.02,SAME
3,73.95,28.16,16,2,73.66,53.6,SAME
2,81.15,31.42,13,3,90.63,75.01,SAME
1,80.38,61.66,11,0,76.49,100.0,SAME
3,85.62,34.6,15,3,83.55,73.1,HARDER
3,56.0,52.81,16,5,55.52,78.67,SAME
3,31.18,34.47,16,11,33.48,25.66,EASIER
1,84.33,26.54,11,0,87.06,65.27,HARDER
2,84.84,26.08,17,4,84.62,85.72,HARDER
1,47.67,27.13,11,4,51.06,65.06,SAME
1,59.1,45.73,17,6,49.36,46.02,EASIER
2,100.0,43.75,14,0,100.0,100.0,SAME
1,100.0,26.62,15,0,92.41,93.71,HARDER
1,54.73,51.05,10,5,56.89,58.12,EASIER
2,75.52,37.46,12,3,75.08,59.09,SAME
2,82.92,31.42,14,0,81.87,85.92,HARDER
2,62.54,35.24,11,3,61.7,59.74,SAME
2,75.77,26.65,15,1,64.44,67.38,HARDER
2,99.23,49.32,15,1,97.31,100.0,HARDER
2,81.15,27.09,10,2,90.78,91.65,HARDER
3,76.4,27.17,17,3,77.97,84.8,HARDER
3,74.52,40.77,17,3,77.28,77.96,SAME
3,75.91,42.24,13,4,76.95,78.52,SAME
2,75.11,19.97,12,3,59.77,46.59,SAME
2,71.63,44.06,17,3,65.41,62.68,SAME
1,91.89,19.36,16,2,95.76,88.56,HARDER
1,100.0,29.93,16,0,100.0,91.79,HARDER
1,58.57,29.44,14,5,55.0,88.63,SAME
2,70.98,32.78,11,2,70.47,49.12,SAME
2,82.83,43.83,15,4,91.49,100.0,SAME
2,75.58,31.65,10,1,76.63,80.36,HARDER
2,73.8,32.29,12,1,68.67,76.27,HARDER
1,59.09,45.85,15,5,62.95,78.71,SAME
1,68.41,18.5,10,3,69.0,70.36,SAME
2,75.98,11.94,15,4,80.72,88.81,HARDER
1,80.96,28.19,10,1,81.96,57.2,SAME
3,65.72,24.53,12,4,69.23,73.06,SAME
2,75.83,27.04,10,3,75.27,78.99,HARDER
2,54.39,34.96,12,5,62.56,37.78,EASIER
2,73.03,25.18,14,3,71.66,67.38,SAME
3,60.81,29.36,11,4,63.64,55.77,SAME
2,80.23,22.98,13,3,89.32,74.93,HARDER
3,63.3,18.72,16,6,55.52,40.97,SAME
1,79.25,22.67,10,3,85.85,83.45,HARDER
1,54.58,31.18,15,6,55.8,37.96,EASIER
2,73.2,27.68,17,3,77.5,63.19,HARDER
2,89.35,24.81,11,1,82.43,78.84,HARDER
1,65.45,24.67,14,5,57.14,42.44,SAME
3,56.78,32.39,11,5,54.96,88.89,SAME
1,56.47,21.96,14,4,50.8,59.6,SAME
1,61.61,27.87,15,6,58.07,69.16,SAME
2,53.57,22.8,14,7,48.32,61.91,SAME
1,88.21,17.57,13,0,87.75,100.0,HARDER
1,83.95,18.35,16,3,83.09,74.8,HARDER
3,100.0,35.21,17,0,99.48,72.89,HARDER
2,86.96,30.11,13,2,81.19,100.0,HARDER
3,69.2,37.87,16,4,74.26,61.63,SAME
3,100.0,60.86,12,0,96.11,89.06,HARDER
3,61.61,48.26,15,6,58.65,54.92,EASIER
1,74.62,8.48,14,2,65.06,84.33,HARDER
3,63.61,20.87,13,6,58.47,56.39,SAME
1,73.91,57.83,17,4,84.83,80.73,SAME
2,91.9,23.59,15,0,88.92,78.42,HARDER
1,100.0,48.37,17,1,90.78,100.0,HARDER
2,91.7,33.55,16,0,89.97,100.0,HARDER
2,96.47,50.42,16,1,100.0,100.0,HARDER
1,78.29,21.87,14,2,78.83,84.5,HARDER
2,85.26,36.81,10,1,86.73,87.66,HARDER
3,90.17,24.8,15,0,87.24,97.76,HARDER
2,56.55,38.05,14,7,60.29,74.98,SAME
2,78.38,54.42,16,3,81.39,67.66,SAME
3,62.67,38.51,15,3,58.77,51.04,SAME
1,100.0,21.22,15,0,100.0,100.0,HARDER
1,73.13,39.88,10,3,72.01,69.97,SAME
2,96.03,11.09,12,0,96.85,90.72,HARDER
2,82.05,30.29,11,2,81.41,64.54,HARDER
2,73.86,39.78,10,4,77.83,79.62,SAME
1,92.03,10.53,16,0,85.71,100.0,HARDER
1,79.03,32.92,16,3,83.3,84.72,SAME
2,93.09,19.57,17,1,94.05,88.32,HARDER
3,61.7,19.74,10,3,60.09,58.68,SAME
2,49.35,26.92,12,5,54.61,86.43,SAME
2,67.23,28.65,10,3,65.17,69.2,SAME
2,89.2,32.38,12,0,83.49,67.42,HARDER
2,71.01,49.56,14,6,61.59,83.1,SAME
3,80.41,46.13,12,1,86.59,90.12,HARDER
1,48.27,14.86,16,10,52.84,56.94,EASIER
3,100.0,19.21,14,0,93.73,100.0,HARDER
1,34.87,22.64,11,7,36.97,53.7,EASIER
3,53.35,69.2,12,6,58.06,40.59,EASIER
1,81.83,44.18,12,1,88.29,82.21,SAME
1,94.77,24.89,14,0,96.56,95.61,HARDER
3,82.37,36.69,13,2,81.48,52.68,SAME
3,64.79,46.23,15,7,71.09,89.58,SAME
3,55.5,20.48,16,6,50.15,92.03,SAME
2,90.36,40.93,12,0,93.99,85.26,HARDER
3,46.24,30.55,15,8,36.48,48.25,EASIER
1,54.55,26.02,15,5,54.84,42.48,EASIER
3,88.61,13.3,14,1,86.5,93.04,HARDER
1,79.11,16.48,14,2,79.52,76.32,HARDER
2,81.61,23.96,13,2,81.12,74.98,HARDER
2,48.73,31.34,17,9,51.97,67.5,EASIER
2,63.63,43.32,11,2,58.03,45.66,SAME
2,62.31,32.26,11,3,70.44,73.94,SAME
3,78.13,18.66,10,1,75.74,78.19,HARDER
2,80.72,16.29,11,4,85.29,77.96,HARDER
2,89.89,29.58,15,0,73.28,77.02,HARDER
2,58.45,27.81,17,7,50.89,60.39,SAME
3,84.3,41.79,13,2,84.53,70.76,HARDER
1,92.58,8.0,12,1,89.42,93.02,HARDER
2,38.62,34.98,12,6,35.89,36.95,EASIER
2,60.79,33.21,17,6,60.69,56.76,SAME
2,75.08,42.39,12,3,70.95,78.28,SAME
3,64.49,25.7,11,1,52.04,37.17,SAME
3,69.0,24.2,12,5,68.23,70.89,SAME
3,69.05,27.83,14,3,68.21,80.91,HARDER
1,70.69,15.74,14,6,65.64,78.94,SAME
3,49.36,49.16,12,5,48.24,54.84,EASIER
2,74.69,37.05,16,2,71.62,74.42,SAME
2,68.79,33.12,15,3,68.02,60.64,SAME
3,59.22,31.48,12,5,68.07,60.57,SAME
3,69.67,16.29,15,4,74.12,89.65,HARDER
2,96.7,42.06,11,0,98.76,88.13,HARDER
2,80.1,32.43,15,5,75.63,66.07,SAME
1,100.0,16.75,15,0,100.0,100.0,HARDER
1,79.85,30.06,13,1,77.84,44.82,SAME
2,72.16,18.76,11,2,73.99,47.26,SAME
1,75.15,40.76,13,1,77.44,75.15,SAME
1,70.34,14.83,15,4,63.86,53.0,SAME
3,69.6,28.02,11,2,69.72,39.88,SAME
3,48.21,15.28,11,6,54.09,47.01,SAME
2,91.57,28.33,10,1,100.0,98.59,HARDER
1,58.01,29.61,11,1,49.39,46.86,SAME
2,100.0,21.15,12,0,100.0,100.0,HARDER
1,59.62,31.58,17,8,54.41,60.22,EASIER
2,86.63,19.8,16,2,92.21,100.0,HARDER
1,81.0,31.51,14,2,84.17,100.0,HARDER
3,66.42,36.62,10,3,72.32,71.44,SAME
2,84.37,14.53,13,3,84.37,76.96,HARDER
2,95.04,35.7,16,0,98.71,79.2,HARDER
3,79.53,25.38,12,1,84.64,83.01,HARDER
1,100.0,25.46,16,0,100.0,100.0,HARDER
1,46.37,22.24,11,6,43.06,45.23,EASIER
1,100.0,41.05,12,0,95.56,99.25,EASIER
2,69.2,69.34,12,5,73.86,76.26,EASIER
1,59.42,15.4,15,5,58.29,91.65,SAME
1,73.55,80.75,10,0,74.21,65.14,SAME
3,61.1,22.38,15,4,49.6,23.54,SAME
1,78.23,14.91,12,1,77.1,75.28,HARDER
1,75.34,20.72,12,3,73.74,60.48,SAME
2,70.95,14.53,10,3,71.19,93.75,HARDER
3,63.25,19.94,15,5,53.57,50.38,SAME
1,100.0,30.19,12,0,97.77,88.25,HARDER
1,79.27,14.29,10,0,75.84,79.09,HARDER
1,100.0,22.61,16,2,97.83,100.0,HARDER
2,30.72,27.84,17,12,32.16,56.27,EASIER
3,47.99,30.62,12,7,45.93,61.93,SAME
1,98.44,22.99,15,0,95.27,100.0,HARDER
1,68.94,34.66,13,3,76.18,92.03,SAME
2,58.69,25.71,15,6,63.73,46.47,SAME
3,85.26,14.53,17,5,88.28,99.53,HARDER
2,80.88,34.59,11,1,83.45,76.15,HARDER
1,86.04,23.35,10,2,76.56,74.44,HARDER
1,95.17,25.04,17,0,93.83,100.0,HARDER
1,73.72,74.28,17,2,66.46,57.81,EASIER
1,72.09,38.94,15,2,70.74,85.04,SAME
2,78.41,16.15,10,4,71.07,69.53,HARDER
2,58.05,31.56,13,6,62.25,33.95,EASIER
3,56.05,39.26,13,4,54.16,40.35,SAME
1,87.65,20.44,11,0,88.17,75.79,HARDER
2,100.0,11.4,14,0,95.6,86.81,HARDER
2,93.56,42.61,17,1,92.91,99.07,HARDER
2,59.86,40.56,14,5,64.53,65.31,SAME
2,75.56,32.39,15,5,71.8,85.23,SAME
3,87.48,34.19,14,2,95.6,92.86,HARDER
1,62.47,46.83,12,3,68.31,88.34,SAME
3,65.48,25.53,16,5,64.74,47.44,SAME
1,68.58,47.54,10,4,63.34,84.39,SAME
3,80.92,37.26,10,1,80.82,83.7,HARDER
2,97.29,10.57,13,0,97.16,94.22,HARDER
2,84.69,72.1,15,1,81.67,100.0,SAME
1,100.0,54.29,15,0,100.0,100.0,HARDER
1,100.0,40.04,11,0,98.91,96.8,HARDER
1,51.31,44.63,14,6,54.0,41.08,EASIER
1,57.55,25.29,15,6,59.46,73.54,SAME
2,79.43,44.35,13,2,78.7,86.17,SAME
2,68.38,19.69,15,5,61.56,68.81,SAME
3,100.0,45.42,12,0,100.0,100.0,HARDER
1,85.38,44.45,16,3,86.58,98.03,SAME
2,57.97,40.76,16,8,54.28,54.58,EASIER
3,31.57,81.71,10,7,30.25,7.24,EASIER
1,80.42,53.25,14,3,80.22,69.13,SAME
1,77.37,11.7,15,5,81.79,94.56,HARDER
1,68.05,25.72,10,2,73.59,88.01,SAME
2,100.0,49.26,10,0,97.68,82.18,HARDER
1,77.63,23.1,17,3,69.2,42.56,SAME
3,89.09,33.48,12,0,98.54,85.15,HARDER
2,73.61,14.89,17,4,72.7,48.26,SAME
1,100.0,31.88,12,0,99.33,94.01,HARDER
1,72.85,20.33,14,5,65.14,88.58,SAME
3,88.93,63.4,13,1,89.73,98.89,HARDER
1,79.19,33.82,16,5,71.06,65.12,SAME
2,83.59,13.71,11,1,78.79,89.33,EASIER
1,69.41,32.39,16,4,67.25,72.0,EASIER
3,57.47,58.22,11,4,60.04,54.36,EASIER
3,74.5,37.68,10,2,77.09,70.98,HARDER
1,74.48,31.56,10,2,74.23,41.68,SAME
1,65.79,49.33,13,3,56.84,57.56,SAME
3,56.08,20.69,12,4,54.69,48.65,SAME
1,89.64,15.28,12,1,91.04,94.3,HARDER
1,73.11,29.49,15,1,77.27,73.67,HARDER
1,75.33,30.73,14,1,73.33,61.91,SAME
3,63.92,52.94,13,6,60.24,47.95,EASIER
3,81.27,28.63,16,4,72.17,69.38,HARDER
2,64.8,29.92,17,6,66.77,66.24,SAME
1,81.96,43.18,16,1,77.45,70.25,SAME
1,74.08,53.76,13,2,79.99,100.0,SAME
1,92.37,25.09,17,2,91.85,99.89,HARDER
2,67.49,68.18,12,3,67.87,51.69,EASIER
3,100.0,74.88,10,1,100.0,100.0,HARDER
2,54.97,44.33,17,7,46.88,60.55,EASIER
1,77.42,29.87,13,3,71.78,76.45,SAME
3,56.76,12.43,12,5,61.33,54.74,SAME
1,89.77,42.8,10,3,91.69,75.44,SAME
1,48.78,46.35,15,8,44.42,38.25,EASIER
3,82.0,29.88,14,1,82.91,88.03,HARDER
2,73.08,62.03,10,3,71.0,60.74,SAME
2,94.16,37.45,12,0,98.66,85.0,HARDER
1,77.19,43.87,12,1,75.13,75.01,SAME
1,62.41,20.71,12,3,54.61,48.86,SAME
3,95.46,21.46,14,0,94.28,100.0,HARDER
2,88.6,22.92,17,1,81.02,68.94,HARDER
2,81.74,26.44,11,1,85.29,100.0,HARDER
1,80.39,13.98,17,3,84.18,91.72,HARDER
1,92.41,82.16,14,1,97.64,90.72,SAME
3,67.2,33.94,13,3,53.37,52.07,SAME
2,31.28,17.11,13,10,30.05,43.41,EASIER
3,64.84,15.79,14,4,69.71,36.58,SAME
1,79.93,38.27,16,3,88.3,91.81,SAME
3,72.29,25.34,10,0,66.79,67.28,HARDER
1,81.65,13.0,16,6,86.41,100.0,HARDER
2,92.9,28.74,11,1,91.21,100.0,HARDER
1,92.27,19.27,10,0,90.22,93.07,HARDER
1,91.03,28.25,12,1,87.78,100.0,HARDER
3,76.87,30.06,15,4,79.49,73.31,SAME
2,80.45,25.21,13,3,79.11,70.14,HARDER
2,89.36,20.16,15,1,82.27,47.95,HARDER
2,66.67,27.59,13,4,66.5,47.97,EASIER
2,77.76,52.21,17,2,76.83,91.16,SAME
2,61.25,83.25,12,4,55.25,43.97,EASIER
3,76.49,44.19,11,1,77.09,76.2,HARDER
3,100.0,17.52,13,0,98.77,100.0,HARDER
1,51.96,97.2,16,8,53.91,55.27,SAME
1,100.0,34.62,12,0,100.0,76.42,HARDER
3,76.29,23.63,17,5,73.64,52.53,SAME
3,96.47,42.25,16,1,100.0,90.5,HARDER
2,74.2,21.88,11,1,78.0,86.44,HARDER
2,91.86,33.44,10,0,96.07,88.92,HARDER
3,100.0,49.19,10,0,98.56,98.95,HARDER
3,88.5,31.62,14,0,88.56,100.0,HARDER
1,61.58,30.91,14,8,56.09,48.3,EASIER
1,55.66,42.87,10,3,60.39,54.87,EASIER
3,65.47,10.02,13,6,68.8,76.01,SAME
2,95.62,26.28,16,0,97.85,100.0,HARDER
1,83.76,23.83,10,0,83.2,85.4,HARDER
2,54.14,31.74,10,4,58.19,33.89,EASIER
1,79.45,45.06,17,4,80.74,75.38,SAME
1,81.41,12.03,13,2,79.32,44.71,SAME
3,40.31,20.68,17,10,40.75,62.46,EASIER
3,71.77,25.47,10,3,68.61,51.07,SAME
2,69.76,47.79,12,4,60.56,59.6,SAME
1,92.45,19.69,13,1,98.88,83.62,HARDER
3,74.09,71.98,16,5,79.99,93.72,SAME
2,98.46,33.26,15,0,90.54,88.05,HARDER
1,77.88,16.99,12,5,76.08,71.25,SAME
3,97.88,26.98,13,0,100.0,55.73,HARDER
1,76.32,16.15,12,3,80.46,61.99,SAME
3,67.47,36.2,11,5,64.65,55.47,SAME
2,79.07,41.87,17,3,81.22,72.92,SAME
1,56.32,57.02,11,2,52.33,20.89,EASIER
1,73.27,22.03,12,3,82.52,95.7,HARDER
3,71.0,30.36,10,3,77.02,56.04,SAME
2,57.37,26.26,10,5,64.32,77.96,SAME
1,100.0,69.61,10,0,100.0,100.0,HARDER
2,44.05,43.12,10,6,42.77,37.21,EASIER
1,88.43,25.14,15,4,96.12,95.91,HARDER
2,73.5,29.66,12,3,75.37,95.33,HARDER
3,89.68,18.91,14,0,88.29,100.0,HARDER
1,73.11,19.41,11,3,78.53,68.83,SAME
1,88.51,42.76,17,1,87.03,100.0,HARDER
2,68.14,27.65,16,5,65.56,47.37,SAME
2,69.06,13.16,15,3,72.57,100.0,HARDER
1,100.0,43.27,17,1,100.0,100.0,HARDER
2,82.06,50.27,12,3,80.23,68.71,SAME
3,46.09,15.89,11,6,42.01,56.58,SAME
1,85.56,20.66,15,3,99.87,100.0,HARDER
1,61.3,48.44,16,4,58.12,96.63,SAME
1,49.04,13.15,14,7,48.81,49.68,EASIER
3,79.51,26.32,16,5,78.21,85.31,HARDER
1,56.75,65.92,13,8,63.7,67.02,EASIER
3,100.0,114.25,12,0,100.0,100.0,SAME
3,78.88,25.64,11,3,67.58,68.78,HARDER
3,64.82,22.04,12,4,74.54,58.38,SAME
2,54.38,20.04,13,4,55.96,57.51,SAME
2,72.71,10.36,10,3,70.02,69.82,HARDER
2,56.08,31.89,13,5,58.66,63.73,EASIER
2,64.96,26.69,13,4,74.15,78.55,SAME
3,88.25,23.8,17,2,89.5,86.98,HARDER
1,94.8,42.68,15,0,95.69,92.23,HARDER
2,63.27,52.25,14,6,59.65,65.88,EASIER
1,81.44,42.43,14,3,75.52,79.95,EASIER
1,64.37,19.71,15,3,67.65,85.27,SAME
1,65.16,21.45,12,3,60.36,61.2,SAME
3,63.56,30.43,11,3,58.62,80.62,SAME
3,76.13,25.29,10,2,77.4,94.95,SAME
2,81.14,76.21,12,2,83.06,100.0,SAME
1,74.04,28.96,11,2,81.05,58.48,SAME
2,100.0,57.28,17,0,97.03,96.75,HARDER
2,96.48,41.05,15,0,98.71,100.0,HARDER
1,90.9,29.76,13,3,84.72,84.66,HARDER
2,65.67,30.35,11,5,66.85,68.53,SAME
3,70.41,47.26,11,5,64.55,70.15,SAME
1,81.71,77.85,13,2,77.03,89.21,SAME
3,76.11,60.54,10,3,78.06,38.94,SAME
1,65.83,20.37,16,5,73.95,63.87,SAME
2,68.88,29.72,13,3,63.94,63.99,SAME
2,100.0,31.54,12,0,96.9,100.0,HARDER
1,82.88,18.53,17,0,77.37,92.77,HARDER
1,56.29,13.63,15,6,56.22,46.81,SAME
2,67.62,31.25,14,5,72.63,93.13,SAME
1,98.58,60.85,11,2,100.0,97.93,SAME
3,85.44,34.36,11,0,84.79,77.96,HARDER
3,74.39,18.16,12,2,64.11,59.38,HARDER
1,52.5,20.12,17,6,52.57,48.79,EASIER
1,59.12,19.85,16,8,61.06,49.6,EASIER
1,72.0,24.16,10,2,69.84,80.39,SAME
2,49.29,44.06,15,6,36.42,29.92,EASIER
3,58.59,20.4,11,6,55.04,55.84,SAME
3,100.0,40.64,10,0,100.0,100.0,HARDER
1,93.56,16.08,12,0,98.43,74.23,SAME
2,48.2,16.94,15,7,31.81,52.13,EASIER
2,65.76,30.63,14,3,66.89,46.42,SAME
