puzzle_pieces,accuracy,response_time,attempts,mistakes,previous_score,current_level,difficulty_change
12,81.59,22.11,21,3,73.45,4,SAME
9,90.33,19.87,11,1,76.9,3,HARDER
16,75.38,36.14,23,5,57.93,5,EASIER
9,72.76,27.37,14,3,67.61,3,EASIER
16,74.07,28.62,24,5,65.96,5,EASIER
9,68.62,22.26,14,4,67.24,3,SAME
12,74.27,41.55,17,4,54.82,4,EASIER
4,99.94,15.11,4,0,100.0,1,HARDER
12,78.55,18.17,20,3,54.64,4,SAME
6,75.74,17.26,8,2,89.34,2,HARDER
4,99.89,11.14,4,0,90.7,1,HARDER
6,75.31,16.53,9,2,73.43,2,HARDER
4,99.15,8.57,4,0,95.65,1,HARDER
12,81.48,28.91,19,3,65.24,4,SAME
4,99.73,14.72,4,0,97.19,1,HARDER
9,90.92,20.43,12,1,97.31,3,HARDER
4,78.4,10.11,6,1,87.49,1,HARDER
4,81.0,7.52,6,1,93.72,1,HARDER
16,80.25,17.16,22,4,73.66,5,SAME
16,94.86,22.31,18,1,100.0,5,HARDER
12,86.46,32.62,16,2,88.21,4,HARDER
4,99.25,11.18,4,0,98.66,1,HARDER
16,57.91,41.47,36,11,6.74,5,EASIER
6,85.49,15.81,8,1,90.15,2,HARDER
6,85.54,14.54,7,1,92.72,2,HARDER
9,77.09,24.94,16,3,74.53,3,SAME
4,81.03,8.33,5,1,100.0,1,HARDER
16,68.71,39.54,27,8,23.26,5,EASIER
16,85.52,30.93,20,3,74.7,5,HARDER
4,100.0,10.04,4,0,100.0,1,HARDER
16,80.48,25.5,24,4,57.26,5,SAME
9,90.23,15.44,10,1,87.98,3,HARDER
6,74.45,28.54,11,2,87.92,2,EASIER
6,100.0,15.35,6,0,100.0,2,HARDER
12,85.77,20.3,16,2,77.08,4,HARDER
16,79.55,37.62,24,4,75.85,5,EASIER
16,79.34,22.61,22,4,63.64,5,SAME
6,99.12,22.48,6,0,100.0,2,HARDER
6,86.57,10.41,7,1,86.71,2,HARDER
16,73.3,23.87,25,5,58.65,5,SAME
4,100.0,11.58,4,0,94.86,1,HARDER
9,90.4,13.5,11,1,86.95,3,HARDER
9,82.57,15.84,14,2,89.39,3,HARDER
4,100.0,11.3,4,0,100.0,1,HARDER
9,87.66,18.42,13,1,79.66,3,HARDER
16,95.01,21.69,19,1,99.61,5,HARDER
9,89.82,19.5,11,1,91.59,3,HARDER
16,79.81,59.29,24,4,70.54,5,SAME
12,75.51,18.91,17,4,71.8,4,HARDER
9,88.64,11.73,10,1,100.0,3,HARDER
4,99.4,17.63,5,0,100.0,1,HARDER
16,75.92,28.9,22,5,70.24,5,EASIER
4,100.0,14.27,4,0,98.87,1,HARDER
4,99.74,11.98,4,0,100.0,1,HARDER
6,98.43,10.65,6,0,100.0,2,HARDER
9,89.66,20.8,11,1,94.23,3,HARDER
16,70.18,48.23,24,7,43.02,5,EASIER
4,78.72,11.29,5,1,85.99,1,SAME
12,87.47,30.92,16,2,80.47,4,HARDER
4,99.06,19.08,4,0,95.98,1,HARDER
12,93.35,29.17,15,1,100.0,4,HARDER
6,99.89,17.92,6,0,100.0,2,HARDER
6,85.3,18.39,7,1,95.55,2,HARDER
12,87.91,33.71,14,2,75.72,4,HARDER
6,88.45,17.74,8,1,88.78,2,HARDER
6,98.23,15.11,6,0,93.54,2,HARDER
9,100.0,11.16,9,0,100.0,3,HARDER
4,79.23,10.89,5,1,94.84,1,HARDER
9,90.74,30.1,12,1,92.49,3,HARDER
16,84.08,29.23,19,3,74.03,5,SAME
9,75.63,21.53,15,3,65.09,3,HARDER
12,66.48,46.59,24,6,50.46,4,EASIER
6,83.88,13.32,8,1,95.84,2,HARDER
4,99.32,8.92,4,0,100.0,1,HARDER
16,84.89,31.79,20,3,78.75,5,HARDER
16,75.69,32.27,25,5,60.36,5,HARDER
9,90.81,14.52,14,1,76.8,3,HARDER
9,81.3,28.64,13,2,86.19,3,HARDER
12,93.22,30.25,14,1,94.98,4,HARDER
6,85.57,18.77,7,1,95.83,2,HARDER
12,91.44,22.12,16,1,89.54,4,HARDER
4,80.65,8.86,5,1,100.0,1,HARDER
4,81.12,13.37,5,1,85.79,1,HARDER
12,79.17,21.01,16,3,71.33,4,SAME
6,85.01,14.08,7,1,89.97,2,HARDER
4,100.0,12.22,4,0,100.0,1,HARDER
9,76.5,18.39,13,3,65.5,3,HARDER
16,68.93,22.27,28,7,38.18,5,EASIER
6,87.2,14.34,7,1,94.56,2,HARDER
9,88.93,17.34,10,1,100.0,3,EASIER
16,75.65,38.87,25,5,52.2,5,EASIER
6,75.18,24.13,10,2,72.44,2,SAME
6,75.88,22.93,8,2,84.51,2,SAME
4,67.42,14.06,6,2,84.64,1,SAME
6,85.5,13.17,7,1,84.54,2,HARDER
6,87.65,17.34,7,1,99.88,2,HARDER
12,74.6,18.57,20,4,58.33,4,EASIER
9,87.95,17.13,11,1,86.97,3,HARDER
6,85.33,13.48,7,1,84.09,2,HARDER
16,84.08,35.81,23,3,49.43,5,SAME
9,81.63,28.74,16,2,85.97,3,HARDER
6,86.33,32.4,7,1,82.25,2,HARDER
9,75.77,21.77,13,3,69.79,3,SAME
16,72.93,28.16,23,6,61.45,5,EASIER
4,98.4,17.05,4,0,100.0,1,HARDER
16,84.11,24.51,26,3,70.44,5,HARDER
4,79.57,16.97,6,1,89.35,1,HARDER
9,98.9,10.34,9,0,100.0,3,HARDER
16,68.55,77.3,25,8,46.33,5,EASIER
16,88.12,20.48,20,2,82.88,5,HARDER
9,100.0,14.57,10,0,98.47,3,HARDER
4,67.83,16.68,6,2,89.24,1,SAME
12,75.31,28.32,17,4,68.0,4,HARDER
4,80.53,23.91,5,1,93.11,1,HARDER
16,76.3,43.97,23,5,64.99,5,EASIER
6,59.23,26.14,11,4,72.0,2,EASIER
16,74.55,27.05,28,6,50.22,5,HARDER
16,81.53,32.27,20,4,53.38,5,SAME
4,100.0,9.64,4,0,100.0,1,HARDER
16,71.97,37.21,28,6,30.69,5,EASIER
6,99.87,15.2,6,0,100.0,2,HARDER
12,90.63,22.63,13,1,84.43,4,HARDER
6,100.0,13.51,6,0,100.0,2,HARDER
16,70.42,33.53,31,7,46.25,5,EASIER
6,73.51,12.78,9,2,94.42,2,SAME
4,99.28,8.45,4,0,100.0,1,HARDER
9,75.78,11.94,17,3,69.25,3,SAME
16,63.93,45.47,29,9,31.3,5,EASIER
4,100.0,13.03,4,0,97.58,1,HARDER
6,73.57,30.51,10,2,74.58,2,SAME
6,86.2,21.11,7,1,89.67,2,HARDER
6,100.0,19.82,7,0,100.0,2,HARDER
4,80.72,11.74,5,1,93.89,1,HARDER
12,75.21,20.21,19,4,58.02,4,EASIER
6,74.39,20.01,10,2,80.75,2,EASIER
16,78.63,46.02,24,4,59.05,5,EASIER
4,99.55,11.93,4,0,100.0,1,HARDER
6,84.49,16.94,7,1,97.42,2,HARDER
4,99.7,10.91,4,0,93.04,1,HARDER
4,100.0,9.37,4,0,100.0,1,HARDER
4,99.91,12.28,4,0,87.87,1,HARDER
9,91.34,17.41,10,1,80.3,3,HARDER
6,68.12,23.71,12,3,70.52,2,EASIER
6,100.0,10.8,9,0,94.09,2,HARDER
6,99.27,15.54,6,0,100.0,2,SAME
4,56.64,14.58,8,3,77.26,1,EASIER
12,80.64,46.73,19,3,66.31,4,SAME
9,69.61,19.32,13,4,78.84,3,HARDER
16,89.31,35.88,22,2,83.95,5,HARDER
16,85.43,27.92,20,3,85.05,5,HARDER
6,100.0,20.14,6,0,99.95,2,HARDER
12,88.93,31.98,16,2,86.51,4,HARDER
4,78.59,10.95,6,1,90.61,1,HARDER
6,84.37,13.24,7,1,84.46,2,HARDER
16,78.83,26.54,22,4,82.65,5,EASIER
12,70.55,31.66,21,5,43.98,4,EASIER
9,70.49,42.81,16,4,66.12,3,EASIER
12,71.7,36.49,20,5,48.32,4,EASIER
16,80.04,29.89,23,4,73.58,5,SAME
9,75.76,26.59,16,3,62.58,3,SAME
6,84.26,17.48,8,1,91.61,2,HARDER
9,74.83,26.06,14,3,70.53,3,EASIER
6,100.0,17.07,6,0,93.6,2,HARDER
9,89.5,14.81,11,1,82.66,3,HARDER
9,81.54,14.73,15,2,75.23,3,HARDER
12,78.04,23.81,18,3,69.34,4,EASIER
4,99.14,10.33,4,0,100.0,1,HARDER
9,75.97,40.94,16,3,67.15,3,EASIER
9,90.23,18.41,11,1,94.94,3,HARDER
12,72.23,29.2,18,5,68.96,4,EASIER
12,92.03,17.37,19,1,86.67,4,HARDER
16,73.08,23.43,26,6,47.52,5,EASIER
9,56.28,34.59,20,7,43.96,3,EASIER
6,98.92,12.99,6,0,100.0,2,HARDER
4,80.27,11.3,5,1,91.86,1,HARDER
16,80.88,38.48,22,4,61.22,5,SAME
6,88.16,17.56,8,1,96.71,2,HARDER
16,84.25,43.23,24,3,74.32,5,EASIER
12,93.09,19.86,14,1,93.75,4,HARDER
6,100.0,15.33,6,0,92.1,2,HARDER
9,81.97,17.52,12,2,85.42,3,HARDER
6,100.0,10.56,6,0,92.5,2,HARDER
9,91.02,15.34,11,1,95.12,3,HARDER
6,85.44,17.04,8,1,98.21,2,HARDER
16,69.52,55.58,26,7,43.64,5,EASIER
4,99.72,13.8,4,0,100.0,1,HARDER
6,85.08,25.43,7,1,90.15,2,HARDER
12,74.93,22.92,26,4,59.34,4,SAME
9,82.66,24.96,11,2,81.46,3,SAME
4,81.91,9.55,5,1,81.72,1,HARDER
6,100.0,12.79,6,0,99.19,2,HARDER
6,99.2,18.31,6,0,99.19,2,HARDER
6,82.71,17.54,9,1,82.82,2,HARDER
12,85.5,30.8,15,2,83.48,4,HARDER
6,63.79,13.63,10,3,73.18,2,HARDER
12,84.6,20.43,15,2,81.86,4,HARDER
6,73.0,15.91,9,2,75.65,2,SAME
9,88.71,24.28,11,1,96.0,3,HARDER
4,100.0,16.7,5,0,100.0,1,HARDER
9,73.8,20.32,14,3,72.64,3,EASIER
9,100.0,21.14,9,0,94.84,3,HARDER
9,91.34,17.62,13,1,87.78,3,HARDER
9,74.79,26.99,14,3,76.02,3,SAME
16,89.3,23.82,21,2,99.63,5,HARDER
16,93.83,18.21,19,1,89.32,5,HARDER
6,85.63,26.52,7,1,100.0,2,HARDER
16,89.47,27.22,20,2,83.48,5,HARDER
4,55.83,13.99,9,3,72.72,1,EASIER
9,63.89,28.22,17,5,64.11,3,EASIER
4,79.13,22.61,5,1,98.81,1,HARDER
9,87.95,21.94,10,1,86.03,3,HARDER
9,99.41,16.81,9,0,100.0,3,HARDER
4,56.42,18.43,8,3,70.56,1,EASIER
12,80.33,23.47,15,3,82.62,4,HARDER
16,66.84,65.31,27,8,34.72,5,EASIER
6,85.84,11.74,8,1,93.71,2,HARDER
16,100.0,26.9,17,0,84.4,5,HARDER
9,68.3,39.42,18,4,56.26,3,EASIER
6,73.54,13.42,11,2,73.74,2,SAME
12,85.18,24.75,18,2,77.43,4,HARDER
4,99.88,16.64,4,0,95.97,1,HARDER
6,74.12,24.41,9,2,71.84,2,SAME
4,100.0,11.0,4,0,100.0,1,HARDER
16,92.38,45.78,17,1,85.45,5,HARDER
6,99.65,11.6,6,0,99.95,2,HARDER
6,85.53,17.5,9,1,93.07,2,HARDER
9,100.0,13.84,9,0,100.0,3,HARDER
16,80.02,27.27,23,4,64.08,5,SAME
12,74.52,28.64,21,4,50.55,4,EASIER
9,82.57,30.08,15,2,76.85,3,SAME
9,68.72,19.98,14,4,63.53,3,EASIER
9,82.74,21.81,12,2,76.53,3,HARDER
16,83.97,32.29,22,3,75.62,5,HARDER
9,68.46,35.76,14,4,70.88,3,EASIER
9,74.86,15.06,13,3,72.89,3,SAME
4,81.43,17.56,5,1,100.0,1,SAME
4,100.0,15.34,4,0,94.44,1,HARDER
9,83.48,27.35,11,2,83.77,3,HARDER
12,76.74,23.6,18,4,63.54,4,SAME
16,79.18,22.91,22,4,82.09,5,SAME
9,64.31,30.05,18,5,65.88,3,EASIER
4,100.0,13.64,4,0,100.0,1,HARDER
6,100.0,15.91,6,0,100.0,2,HARDER
4,100.0,14.8,4,0,100.0,1,HARDER
6,67.0,32.59,13,3,65.11,2,EASIER
16,69.04,30.27,25,7,52.6,5,EASIER
4,81.12,23.27,5,1,92.15,1,HARDER
12,86.11,18.61,17,2,77.7,4,SAME
12,75.76,41.28,19,4,52.55,4,EASIER
16,77.85,30.14,22,4,75.57,5,SAME
4,100.0,10.98,4,0,98.3,1,HARDER
6,86.15,21.56,7,1,92.98,2,HARDER
16,85.05,19.66,19,3,76.61,5,HARDER
9,89.61,18.43,10,1,84.02,3,HARDER
6,85.04,12.74,7,1,89.67,2,HARDER
12,74.23,31.86,17,4,65.35,4,SAME
4,80.14,9.01,6,1,98.2,1,HARDER
4,80.57,11.34,5,1,100.0,1,HARDER
16,69.09,32.77,25,7,49.4,5,EASIER
16,83.61,39.74,20,3,81.81,5,HARDER
16,69.74,39.24,34,7,43.71,5,EASIER
9,75.8,16.37,13,3,64.02,3,SAME
12,75.33,20.17,16,4,65.06,4,HARDER
16,84.62,25.23,22,3,72.46,5,HARDER
12,80.66,27.52,17,3,80.08,4,SAME
4,78.89,14.12,7,1,95.03,1,SAME
9,89.48,13.92,12,1,90.28,3,HARDER
4,98.52,9.47,4,0,96.26,1,HARDER
4,66.66,20.45,6,2,77.83,1,SAME
6,74.73,24.11,9,2,71.47,2,EASIER
6,85.45,15.05,7,1,85.89,2,HARDER
16,80.51,35.61,25,4,59.88,5,SAME
16,83.46,24.18,24,3,61.9,5,HARDER
16,94.23,24.23,18,1,74.27,5,HARDER
16,84.48,24.59,21,3,74.26,5,SAME
6,100.0,13.18,6,0,100.0,2,HARDER
12,86.58,23.25,19,2,72.0,4,SAME
9,100.0,20.36,9,0,98.09,3,HARDER
6,84.09,20.24,7,1,92.12,2,HARDER
6,99.07,16.5,6,0,88.48,2,HARDER
9,71.63,21.32,16,4,66.75,3,SAME
9,82.08,13.87,12,2,74.74,3,HARDER
12,86.52,30.47,17,2,87.08,4,HARDER
4,79.56,16.65,6,1,97.41,1,HARDER
16,88.65,26.33,18,2,73.5,5,HARDER
9,70.71,29.43,17,4,49.36,3,EASIER
6,67.42,25.33,10,3,70.43,2,SAME
16,73.4,26.43,31,6,46.08,5,EASIER
12,76.06,24.94,21,4,57.85,4,EASIER
6,75.43,14.64,9,2,84.89,2,HARDER
4,78.92,19.46,5,1,98.85,1,HARDER
4,66.34,19.57,8,2,78.23,1,SAME
6,74.28,22.25,9,2,79.59,2,EASIER
16,75.06,49.05,25,5,61.87,5,EASIER
9,81.98,21.83,11,2,82.4,3,HARDER
4,78.7,14.37,6,1,86.51,1,HARDER
9,82.88,19.71,11,2,78.58,3,HARDER
6,100.0,14.26,6,0,100.0,2,HARDER
16,85.07,19.28,22,3,91.91,5,HARDER
12,86.36,36.42,16,2,74.37,4,HARDER
4,65.88,28.47,7,2,80.63,1,EASIER
4,67.96,21.65,6,2,78.9,1,EASIER
16,78.67,28.11,25,5,56.27,5,SAME
9,67.23,25.5,16,4,71.9,3,EASIER
4,79.39,22.44,5,1,88.81,1,SAME
12,100.0,17.39,12,0,99.59,4,HARDER
16,75.74,21.29,23,5,61.54,5,SAME
6,99.89,14.36,6,0,84.19,2,HARDER
9,76.18,27.66,13,3,75.62,3,HARDER
16,78.15,33.98,24,5,72.58,5,SAME
16,88.62,20.15,20,2,85.22,5,HARDER
6,99.53,8.54,6,0,100.0,2,HARDER
6,98.75,22.9,7,0,86.97,2,HARDER
16,95.52,29.15,19,1,99.7,5,HARDER
12,75.28,36.44,19,4,66.76,4,EASIER
9,100.0,22.82,9,0,100.0,3,HARDER
4,98.18,6.68,4,0,98.03,1,HARDER
12,93.26,19.04,13,1,92.52,4,HARDER
6,75.18,34.73,8,2,90.87,2,EASIER
16,94.37,16.48,17,1,91.95,5,HARDER
9,81.04,13.42,15,2,84.45,3,HARDER
12,89.77,21.22,16,1,93.82,4,HARDER
6,100.0,14.95,6,0,100.0,2,HARDER
4,78.5,11.42,5,1,100.0,1,HARDER
12,81.82,32.83,19,3,58.45,4,EASIER
12,85.88,26.17,15,2,88.56,4,HARDER
4,81.22,11.4,5,1,100.0,1,HARDER
4,99.92,10.69,4,0,97.94,1,HARDER
16,84.68,29.39,20,3,78.35,5,HARDER
9,89.44,22.03,12,1,96.92,3,HARDER
6,74.2,20.03,8,2,88.89,2,HARDER
4,100.0,10.91,4,0,100.0,1,HARDER
12,65.88,27.87,21,6,55.05,4,EASIER
4,81.44,12.86,8,1,83.48,1,SAME
12,85.2,33.54,15,2,74.85,4,HARDER
12,73.71,42.16,20,4,59.37,4,EASIER
16,68.85,67.15,27,8,44.96,5,EASIER
4,99.27,12.88,4,0,100.0,1,HARDER
9,83.56,14.6,12,2,82.5,3,HARDER
12,69.52,47.9,22,5,56.66,4,EASIER
4,81.23,25.68,6,1,86.45,1,HARDER
12,61.89,34.01,23,7,45.91,4,EASIER
9,81.62,37.35,11,2,81.68,3,HARDER
12,78.91,27.3,16,3,70.6,4,SAME
6,65.26,11.05,11,3,69.61,2,SAME
4,80.33,15.35,6,1,89.41,1,HARDER
12,85.69,20.04,16,2,73.03,4,HARDER
12,86.78,22.84,18,2,75.35,4,SAME
12,99.56,23.41,12,0,97.78,4,EASIER
4,100.0,11.76,4,0,99.34,1,HARDER
12,93.69,25.49,15,1,87.98,4,HARDER
4,81.17,11.75,6,1,88.62,1,HARDER
12,92.24,23.61,15,1,97.62,4,HARDER
6,100.0,15.47,6,0,100.0,2,HARDER
6,86.09,10.05,8,1,83.87,2,HARDER
12,81.36,36.28,21,3,65.1,4,SAME
12,79.61,55.46,16,3,76.88,4,SAME
12,86.0,19.93,15,2,84.85,4,HARDER
6,98.48,11.92,6,0,100.0,2,HARDER
9,81.57,16.21,11,2,87.89,3,SAME
4,99.25,8.4,4,0,100.0,1,HARDER
4,82.5,17.79,6,1,83.48,1,SAME
12,92.87,12.21,14,1,92.81,4,HARDER
6,99.98,11.75,6,0,95.24,2,HARDER
9,68.22,30.53,18,4,59.55,3,EASIER
9,89.65,14.68,12,1,89.35,3,HARDER
12,80.01,27.19,17,3,80.66,4,SAME
12,99.89,23.27,13,0,100.0,4,EASIER
4,100.0,9.66,4,0,96.38,1,HARDER
4,100.0,8.96,4,0,97.41,1,HARDER
16,92.97,21.27,20,1,92.54,5,HARDER
4,100.0,14.0,4,0,82.35,1,HARDER
16,67.37,36.97,33,8,13.04,5,EASIER
6,84.38,13.67,7,1,98.77,2,HARDER
4,99.04,10.45,4,0,97.17,1,HARDER
9,88.83,18.86,11,1,82.12,3,HARDER
9,88.47,27.63,12,1,89.46,3,HARDER
16,94.05,29.72,17,1,89.36,5,HARDER
6,86.4,19.35,7,1,94.7,2,HARDER
9,82.38,20.49,14,2,81.69,3,HARDER
4,79.36,10.76,5,1,82.13,1,HARDER
12,80.49,24.31,19,3,77.12,4,EASIER
6,68.04,28.24,12,3,60.91,2,EASIER
12,80.94,22.29,19,3,68.34,4,SAME
16,75.67,34.97,25,5,65.14,5,EASIER
16,92.91,28.34,18,1,98.01,5,HARDER
6,85.83,34.83,10,1,94.88,2,HARDER
4,80.15,16.25,5,1,92.05,1,HARDER
9,100.0,17.55,10,0,80.09,3,EASIER
9,99.85,18.01,9,0,96.98,3,SAME
6,76.32,24.54,10,2,70.99,2,HARDER
6,100.0,18.09,6,0,100.0,2,HARDER
6,100.0,12.41,6,0,100.0,2,HARDER
16,69.36,39.19,25,7,49.28,5,EASIER
9,75.15,12.03,13,3,60.49,3,SAME
9,82.93,19.15,13,2,83.03,3,HARDER
4,66.05,10.14,7,2,76.79,1,SAME
4,80.57,16.86,5,1,84.99,1,HARDER
9,100.0,13.57,9,0,96.79,3,HARDER
6,100.0,15.4,6,0,100.0,2,HARDER
16,94.46,26.36,17,1,87.93,5,HARDER
16,88.22,18.79,21,2,77.6,5,HARDER
4,99.31,10.05,4,0,92.61,1,HARDER
12,93.34,21.84,13,1,99.62,4,HARDER
4,100.0,10.28,5,0,89.18,1,HARDER
12,60.07,38.94,26,8,25.27,4,HARDER
16,83.68,38.11,20,3,76.33,5,SAME
9,99.72,19.86,9,0,96.61,3,HARDER
16,63.78,54.67,28,9,43.68,5,EASIER
6,84.39,13.98,8,1,100.0,2,HARDER
16,69.6,35.03,31,7,33.91,5,EASIER
6,84.8,13.39,9,1,100.0,2,HARDER
4,100.0,7.35,4,0,97.3,1,HARDER
12,76.38,22.48,18,4,66.77,4,SAME
16,78.2,25.21,24,5,48.93,5,EASIER
12,74.93,30.0,20,4,71.69,4,EASIER
9,89.72,16.64,12,1,92.82,3,HARDER
9,89.34,18.12,11,1,94.01,3,HARDER
16,70.11,28.27,29,7,39.92,5,EASIER
4,79.5,15.28,7,1,86.02,1,HARDER
6,77.91,23.42,9,2,77.05,2,HARDER
4,66.92,11.76,8,2,89.31,1,HARDER
16,89.1,21.5,20,2,92.3,5,HARDER
6,85.04,11.9,7,1,90.54,2,HARDER
16,77.64,31.18,26,5,60.67,5,SAME
4,100.0,12.89,4,0,100.0,1,HARDER
6,99.42,11.77,7,0,100.0,2,HARDER
4,100.0,14.65,4,0,97.12,1,HARDER
12,66.44,39.18,22,6,48.21,4,EASIER
4,66.54,25.11,7,2,74.13,1,SAME
12,85.3,26.21,19,2,78.28,4,HARDER
12,76.41,22.51,20,4,66.18,4,SAME
12,64.14,44.82,25,6,55.79,4,EASIER
12,69.8,52.7,20,5,59.13,4,EASIER
4,100.0,11.1,4,0,93.51,1,HARDER
12,75.3,37.93,18,4,74.31,4,EASIER
4,79.69,12.29,5,1,84.77,1,SAME
12,93.18,30.7,13,1,92.58,4,HARDER
6,99.5,12.06,6,0,91.78,2,HARDER
9,81.73,29.44,12,2,78.86,3,SAME
4,80.31,8.44,7,1,87.54,1,HARDER
6,67.73,20.36,9,3,80.05,2,SAME
12,93.48,21.06,14,1,89.74,4,HARDER
16,84.33,34.25,22,3,75.16,5,HARDER
6,99.6,7.85,7,0,90.24,2,HARDER
9,89.86,16.85,10,1,95.96,3,HARDER
9,90.75,18.98,12,1,88.77,3,HARDER
16,84.76,25.66,21,3,64.84,5,HARDER
16,75.1,30.19,25,5,52.82,5,EASIER
16,71.31,40.89,26,7,30.42,5,EASIER
16,75.14,34.84,24,5,56.67,5,EASIER
4,100.0,13.86,4,0,95.78,1,HARDER
9,65.04,29.5,19,5,65.36,3,EASIER
9,89.75,14.6,11,1,99.7,3,HARDER
4,100.0,13.51,4,0,93.25,1,HARDER
9,92.04,12.96,11,1,100.0,3,HARDER
4,99.35,15.03,4,0,100.0,1,HARDER
9,82.45,24.1,11,2,88.73,3,HARDER
6,75.76,18.18,8,2,84.92,2,HARDER
4,99.55,19.7,4,0,96.42,1,HARDER
6,99.16,13.21,6,0,92.97,2,HARDER
16,83.84,35.12,23,3,72.52,5,HARDER
12,95.45,24.36,13,1,87.12,4,HARDER
4,69.17,23.61,6,2,92.61,1,EASIER
4,99.64,10.39,4,0,86.49,1,HARDER
16,80.1,20.74,23,4,59.59,5,SAME
9,82.08,36.27,15,2,85.96,3,SAME
12,74.02,20.53,19,4,81.5,4,SAME
9,90.82,14.19,10,1,83.19,3,HARDER
6,100.0,9.45,6,0,100.0,2,HARDER
6,86.19,18.02,8,1,93.61,2,HARDER
6,99.3,13.31,6,0,94.81,2,HARDER
9,83.11,14.18,11,2,97.85,3,HARDER
16,79.03,37.83,22,4,57.66,5,SAME
16,84.9,41.11,20,3,82.2,5,HARDER
12,74.67,39.12,17,4,67.95,4,SAME
6,74.41,20.92,10,2,96.83,2,HARDER
12,79.87,32.76,20,3,56.75,4,SAME
6,99.48,12.84,6,0,100.0,2,HARDER
4,81.54,10.81,8,1,100.0,1,SAME
16,95.09,25.73,17,1,95.24,5,HARDER
6,73.91,13.87,9,2,89.69,2,SAME
4,78.66,16.42,6,1,96.27,1,SAME
12,68.35,37.12,21,5,47.0,4,EASIER
16,80.03,28.0,25,4,67.58,5,SAME
4,66.68,16.37,8,2,88.77,1,EASIER
16,100.0,22.52,16,0,100.0,5,HARDER
16,79.19,32.67,21,4,72.04,5,SAME
16,88.14,30.05,21,2,83.73,5,HARDER
4,100.0,9.63,4,0,96.96,1,HARDER
6,85.96,18.75,7,1,76.97,2,HARDER
9,89.8,16.74,11,1,88.29,3,HARDER
9,68.7,35.53,17,4,66.6,3,EASIER
6,100.0,11.98,6,0,99.81,2,HARDER
4,100.0,15.04,4,0,99.88,1,HARDER
16,58.65,49.0,31,10,19.76,5,EASIER
4,80.12,17.12,6,1,75.06,1,HARDER
6,87.3,13.12,7,1,98.42,2,HARDER
6,76.07,16.34,11,2,81.31,2,SAME
6,86.33,16.92,7,1,85.53,2,HARDER
4,99.09,17.87,4,0,100.0,1,HARDER
4,99.94,17.63,4,0,100.0,1,HARDER
4,65.61,19.64,6,2,72.8,1,SAME
16,77.28,43.65,23,5,46.62,5,SAME
9,100.0,29.85,9,0,100.0,3,HARDER
16,76.83,46.91,23,5,61.37,5,EASIER
12,81.13,31.54,16,3,80.01,4,HARDER
4,100.0,13.3,4,0,90.66,1,HARDER
16,66.87,37.63,28,8,37.72,5,EASIER
4,79.82,15.31,5,1,85.69,1,HARDER
4,98.73,11.89,5,0,100.0,1,HARDER
6,98.54,12.36,6,0,99.02,2,HARDER
9,74.52,29.35,16,3,87.44,3,SAME
9,82.66,20.82,12,2,86.16,3,HARDER
6,75.38,12.94,9,2,79.0,2,SAME
6,53.81,28.93,16,5,49.19,2,EASIER
12,80.18,23.61,17,3,76.59,4,SAME
16,86.81,26.58,19,2,97.65,5,HARDER
4,80.02,9.46,8,1,83.79,1,HARDER
16,82.15,26.34,22,3,74.05,5,HARDER
4,65.94,23.01,6,2,76.55,1,EASIER
9,90.46,27.01,10,1,100.0,3,HARDER
12,78.94,20.66,18,3,70.68,4,EASIER
16,81.0,34.5,25,4,81.71,5,SAME
6,97.88,11.12,6,0,100.0,2,HARDER
16,64.19,58.99,34,9,15.99,5,EASIER
12,75.54,23.0,20,4,61.14,4,EASIER
12,70.34,20.23,22,5,54.92,4,EASIER
4,100.0,10.5,5,0,100.0,1,HARDER
6,100.0,15.94,6,0,100.0,2,HARDER
12,68.99,44.33,24,5,53.3,4,EASIER
4,79.82,15.37,6,1,92.86,1,HARDER
16,79.96,26.04,23,4,67.06,5,HARDER
16,76.78,34.17,24,5,56.94,5,EASIER
16,84.94,21.56,22,3,78.71,5,HARDER
6,73.12,8.66,10,2,86.8,2,SAME
12,93.89,41.57,14,1,98.96,4,SAME
16,69.32,38.12,27,7,44.85,5,EASIER
12,79.59,17.78,18,3,69.7,4,SAME
6,96.43,17.38,6,0,95.45,2,HARDER
6,99.52,27.57,6,0,100.0,2,HARDER
12,79.96,32.52,17,3,73.88,4,SAME
6,76.24,22.37,8,2,88.51,2,HARDER
9,74.84,22.92,16,3,65.53,3,SAME
12,86.73,22.97,14,2,85.69,4,HARDER
4,80.07,13.09,5,1,87.15,1,HARDER
4,100.0,11.35,5,0,99.45,1,HARDER
6,100.0,20.72,6,0,100.0,2,HARDER
12,62.84,34.36,27,7,22.5,4,EASIER
16,81.03,29.81,22,4,71.34,5,EASIER
9,74.92,19.39,14,3,78.29,3,SAME
6,100.0,13.18,6,0,100.0,2,HARDER
12,75.19,33.43,20,4,62.73,4,EASIER
6,75.47,12.98,8,2,87.54,2,HARDER
12,92.69,22.15,14,1,94.35,4,HARDER
6,85.29,10.36,7,1,96.45,2,HARDER
9,100.0,18.96,10,0,95.53,3,HARDER
4,66.18,9.91,7,2,75.72,1,SAME
12,76.27,27.12,21,4,68.3,4,SAME
6,99.42,23.79,7,0,84.92,2,HARDER
6,84.09,15.75,9,1,77.18,2,HARDER
6,74.71,12.21,8,2,67.66,2,HARDER
