current_level,accuracy,response_time,total_attempts,mistakes,previous_score,hint_used,difficulty_score,difficulty_change
3,79.2,43.38,9,3,80.6,0,2.101,EASIER
4,72.28,18.39,12,4,79.49,0,2.538,EASIER
5,70.26,48.6,8,2,59.63,0,2.97,EASIER
4,77.79,21.7,6,0,82.3,1,2.078,SAME
1,85.05,9.01,6,0,88.54,0,0.684,HARDER
4,73.8,36.42,11,2,74.58,1,2.436,EASIER
2,86.86,27.14,9,2,83.61,0,1.378,SAME
1,95.08,9.7,7,1,97.48,0,0.639,HARDER
1,89.24,20.06,8,1,84.0,0,0.795,HARDER
5,61.13,35.24,10,4,75.17,1,3.218,EASIER
3,80.86,31.85,6,0,82.16,0,1.699,SAME
2,91.7,66.01,6,0,79.06,0,1.365,SAME
1,76.67,15.85,8,2,71.05,0,1.056,SAME
4,61.79,25.37,11,3,68.7,0,2.642,EASIER
4,68.38,39.71,9,2,63.09,0,2.539,EASIER
2,83.08,22.24,9,2,85.03,0,1.402,SAME
1,68.03,15.68,9,2,72.52,0,1.184,EASIER
2,90.74,24.33,8,2,85.95,0,1.301,SAME
4,73.17,37.15,7,1,62.92,0,2.35,EASIER
1,66.49,10.97,11,4,69.74,0,1.376,EASIER
2,73.87,33.38,6,0,71.11,0,1.414,SAME
1,86.99,30.44,6,0,82.48,0,0.798,HARDER
3,62.27,26.71,11,3,62.94,0,2.244,SAME
1,99.7,20.71,6,0,82.61,0,0.543,HARDER
1,91.87,7.94,6,0,83.52,0,0.575,HARDER
1,96.78,17.87,7,1,84.31,1,0.667,HARDER
4,64.71,86.34,10,2,56.96,0,2.905,EASIER
3,84.11,42.69,6,0,88.98,0,1.723,HARDER
5,63.39,53.18,15,6,62.57,0,3.504,EASIER
2,83.08,23.58,7,1,74.59,0,1.311,SAME
2,88.53,21.29,6,0,78.23,0,1.114,HARDER
2,84.3,28.39,7,1,80.22,0,1.325,SAME
5,78.08,75.44,6,0,76.01,0,2.832,SAME
3,81.39,25.36,7,1,72.23,0,1.748,SAME
2,80.37,32.41,9,2,69.2,0,1.511,SAME
4,83.43,28.95,11,3,85.29,0,2.342,SAME
3,90.54,26.03,6,0,75.89,0,1.515,HARDER
1,90.88,11.54,8,1,81.88,0,0.714,HARDER
4,88.36,42.65,6,0,85.84,0,2.059,HARDER
1,87.65,18.61,8,1,75.78,0,0.809,SAME
1,88.72,21.09,7,1,83.46,0,0.81,HARDER
4,75.04,45.25,7,1,70.13,0,2.376,EASIER
3,78.7,41.4,9,1,72.72,0,1.895,HARDER
2,81.89,55.26,8,2,76.87,0,1.64,EASIER
1,82.85,24.13,7,1,85.08,0,0.918,SAME
3,70.06,14.08,10,3,60.84,0,2.043,EASIER
4,76.11,36.22,13,4,78.1,0,2.6,EASIER
2,96.98,23.66,6,0,97.26,0,1.003,HARDER
3,88.14,16.45,7,1,83.92,0,1.588,HARDER
2,88.88,33.45,9,1,83.34,0,1.29,SAME
5,82.49,102.25,7,1,82.72,0,3.044,EASIER
4,75.19,28.28,7,1,72.32,0,2.261,SAME
2,75.11,39.78,6,0,56.09,0,1.439,EASIER
3,76.51,47.62,12,3,85.0,0,2.17,EASIER
5,69.39,55.8,6,0,62.82,0,2.831,EASIER
2,79.88,33.46,7,1,77.94,0,1.425,SAME
1,96.1,13.26,7,1,85.12,0,0.647,HARDER
2,94.36,38.03,6,0,84.57,0,1.138,HARDER
4,57.68,66.37,9,1,60.04,0,2.777,EASIER
5,68.55,60.51,6,0,75.18,0,2.875,EASIER
2,55.97,27.12,9,2,61.87,0,1.841,EASIER
1,89.08,13.11,7,1,82.69,0,0.751,HARDER
1,88.97,26.28,6,0,80.84,0,0.741,HARDER
3,97.76,31.18,6,0,86.45,0,1.441,HARDER
1,100.0,17.04,6,0,94.32,0,0.514,HARDER
1,99.32,26.26,6,0,87.43,0,0.585,HARDER
4,65.4,35.64,9,3,62.4,0,2.657,EASIER
5,59.82,37.71,8,1,61.45,0,2.954,EASIER
2,74.04,37.08,9,2,70.08,1,1.637,SAME
3,95.27,16.95,6,0,81.21,0,1.384,HARDER
3,70.9,41.48,12,4,79.47,0,2.313,EASIER
4,71.14,24.45,10,2,68.23,0,2.396,EASIER
5,61.0,24.24,8,1,62.71,1,2.847,EASIER
5,57.42,65.03,8,1,57.39,0,3.172,EASIER
2,88.33,27.33,6,0,80.04,0,1.157,HARDER
5,71.53,38.83,7,1,75.11,0,2.786,SAME
1,67.75,11.34,12,4,69.87,0,1.359,EASIER
5,56.98,57.25,8,1,60.47,0,3.127,EASIER
1,92.55,14.93,6,0,82.11,0,0.611,HARDER
1,89.28,24.7,6,0,85.21,0,0.725,HARDER
1,85.99,14.3,6,0,75.75,0,0.705,HARDER
1,96.06,15.18,6,0,84.1,0,0.56,HARDER
3,65.57,48.31,12,4,66.36,0,2.438,EASIER
4,69.05,26.52,12,4,70.54,0,2.641,EASIER
4,80.18,22.35,10,2,85.08,0,2.246,SAME
1,83.51,12.38,8,1,73.61,1,0.83,SAME
2,88.13,26.44,6,0,79.17,0,1.154,HARDER
1,78.54,38.66,8,1,81.23,0,1.08,SAME
1,81.76,19.13,7,1,80.23,0,0.901,SAME
4,57.18,28.22,8,1,61.57,0,2.53,EASIER
4,54.43,28.71,9,2,60.78,1,2.675,EASIER
2,80.24,28.28,7,1,77.06,0,1.385,SAME
2,89.5,12.0,6,0,84.49,0,1.037,HARDER
5,68.85,23.56,6,0,69.96,0,2.624,SAME
3,91.6,33.53,8,1,86.89,0,1.65,HARDER
2,81.07,34.19,9,2,84.64,0,1.512,SAME
5,48.8,71.95,15,6,65.27,0,3.848,EASIER
1,93.44,20.67,7,1,78.97,0,0.736,HARDER
2,74.21,38.74,9,2,81.85,0,1.645,SAME
4,76.26,37.09,8,1,80.24,0,2.303,SAME
3,57.15,26.64,11,3,59.38,0,2.32,EASIER
1,87.25,17.63,8,1,85.31,0,0.809,HARDER
5,77.03,56.27,9,2,84.07,0,2.92,EASIER
2,90.8,113.79,6,0,79.59,0,1.697,SAME
4,72.49,36.97,6,0,69.83,0,2.259,SAME
2,84.49,25.78,7,1,83.23,0,1.305,SAME
4,70.03,80.14,11,4,72.84,1,2.984,EASIER
5,67.02,62.41,12,4,68.87,1,3.311,EASIER
4,81.27,20.43,6,0,77.59,0,2.017,HARDER
5,62.5,99.45,9,2,64.44,0,3.425,EASIER
3,73.48,35.29,11,2,77.6,0,2.033,EASIER
1,74.2,5.78,8,2,72.74,0,1.025,SAME
3,86.47,26.34,8,1,78.95,1,1.679,SAME
3,76.8,23.24,7,1,78.18,0,1.803,SAME
4,62.37,33.08,15,6,63.5,0,2.985,EASIER
2,93.22,23.66,6,0,91.45,0,1.059,HARDER
4,73.99,53.41,6,0,78.69,1,2.346,SAME
3,72.03,51.46,9,1,81.61,0,2.063,SAME
4,83.38,67.38,7,1,80.67,0,2.398,SAME
3,76.04,58.86,9,2,77.28,0,2.152,EASIER
2,68.76,22.15,8,1,71.38,0,1.516,SAME
2,94.04,10.4,6,0,89.3,0,0.959,HARDER
5,61.05,18.37,8,1,61.95,1,2.807,EASIER
1,100.0,24.53,6,0,89.2,1,0.564,HARDER
2,80.0,23.43,8,1,83.15,0,1.356,SAME
3,59.3,56.43,8,1,69.94,0,2.287,EASIER
1,100.0,21.67,6,0,84.66,0,0.544,SAME
5,68.89,24.79,6,0,70.82,0,2.632,SAME
2,87.01,18.85,8,1,86.72,0,1.22,HARDER
2,88.27,28.48,7,1,89.94,0,1.266,HARDER
2,70.85,15.37,10,2,75.6,0,1.54,SAME
1,67.79,32.87,11,4,66.82,1,1.502,EASIER
4,93.99,33.54,6,0,88.04,0,1.914,EASIER
3,63.82,27.26,7,1,65.51,0,2.024,EASIER
2,100.0,12.63,6,0,79.46,0,0.884,HARDER
5,74.72,112.97,8,1,72.52,0,3.232,EASIER
4,76.21,36.99,9,2,74.35,0,2.403,EASIER
3,74.78,34.82,7,1,73.2,0,1.911,SAME
3,100.0,22.76,6,0,95.44,0,1.352,HARDER
4,67.53,34.16,10,2,67.27,0,2.515,EASIER
1,82.81,20.36,8,1,80.52,1,0.894,SAME
5,76.19,59.47,8,1,77.34,0,2.854,EASIER
2,77.73,30.22,10,3,73.77,0,1.636,EASIER
1,79.34,26.97,6,0,76.6,0,0.89,SAME
3,78.89,40.91,10,3,67.38,0,2.089,EASIER
5,76.34,62.19,6,0,72.02,0,2.769,SAME
4,93.26,30.74,6,0,84.86,0,1.906,HARDER
2,100.0,21.93,6,0,85.31,0,0.946,HARDER
2,66.56,14.69,12,5,61.0,1,1.899,EASIER
3,89.9,25.38,7,1,90.42,1,1.621,HARDER
2,74.63,28.47,6,0,71.23,1,1.37,SAME
5,60.13,58.7,6,0,57.48,0,2.989,EASIER
2,79.08,31.28,11,4,77.01,0,1.722,EASIER
2,78.44,43.23,10,2,76.08,0,1.612,EASIER
1,78.78,10.64,6,0,68.19,0,0.789,SAME
4,51.22,18.96,14,5,57.28,0,2.958,EASIER
1,100.0,16.2,6,0,93.7,0,0.508,HARDER
5,78.47,90.19,6,0,83.54,0,2.924,SAME
5,69.32,89.01,9,2,65.27,0,3.254,EASIER
1,79.81,19.49,8,1,72.09,0,0.933,SAME
1,100.0,16.06,6,0,89.93,0,0.507,HARDER
5,68.85,55.51,9,2,68.97,0,3.037,EASIER
1,83.74,28.18,6,0,78.51,1,0.832,SAME
3,63.05,22.7,10,3,64.99,0,2.206,EASIER
5,74.87,39.79,8,2,80.03,0,2.842,EASIER
1,86.15,18.7,6,0,81.17,0,0.732,HARDER
4,77.1,62.59,10,2,81.09,0,2.561,EASIER
2,86.18,33.52,8,1,82.19,0,1.331,SAME
3,85.85,14.1,6,0,84.88,0,1.506,HARDER
5,71.67,69.9,9,2,73.85,1,3.091,EASIER
4,71.44,39.77,8,1,66.68,0,2.393,EASIER
2,90.04,30.96,6,0,81.15,0,1.156,HARDER
5,79.0,45.87,6,0,82.81,0,2.621,SAME
3,94.96,37.85,7,1,87.8,0,1.628,HARDER
1,78.29,18.34,10,2,72.13,0,1.048,SAME
2,95.62,19.3,6,0,82.71,0,0.994,HARDER
2,68.62,17.72,11,3,61.16,0,1.689,EASIER
4,84.64,37.05,6,0,68.53,1,2.077,SAME
5,63.59,29.79,12,3,56.03,0,3.045,EASIER
1,97.92,15.08,6,0,93.08,0,0.532,HARDER
4,89.43,35.17,6,0,79.7,0,1.993,HARDER
5,71.79,75.69,6,0,72.73,0,2.928,EASIER
5,69.53,65.19,9,2,74.21,0,3.092,EASIER
4,74.02,89.48,9,3,60.15,0,2.886,EASIER
2,80.29,12.27,10,2,78.45,1,1.377,SAME
1,100.0,16.24,6,0,85.57,0,0.508,HARDER
5,68.92,81.87,6,0,74.66,0,3.012,EASIER
3,58.25,34.6,8,1,65.05,0,2.157,EASIER
2,93.84,22.0,8,1,84.52,0,1.139,HARDER
4,83.32,27.55,7,1,80.15,0,2.134,SAME
4,75.43,52.8,9,2,73.72,0,2.521,EASIER
5,62.12,53.87,7,1,63.42,0,3.027,EASIER
5,58.4,43.68,10,2,62.46,0,3.115,EASIER
5,62.15,74.85,13,4,65.85,0,3.467,EASIER
1,91.99,44.07,7,1,88.64,0,0.914,HARDER
1,71.56,12.62,6,0,71.68,0,0.911,SAME
2,89.24,30.31,7,1,81.76,0,1.263,HARDER
4,75.73,42.28,6,0,74.69,0,2.246,SAME
3,92.87,40.2,7,1,79.08,0,1.675,SAME
5,77.01,84.79,12,4,84.14,1,3.31,EASIER
5,62.77,88.31,10,3,67.43,0,3.447,EASIER
5,53.09,40.96,15,6,56.43,0,3.577,EASIER
1,81.79,9.27,7,1,79.12,0,0.835,SAME
4,88.81,38.53,6,0,82.11,0,2.025,HARDER
5,72.94,48.28,7,1,76.92,0,2.828,EASIER
5,75.97,16.63,6,0,67.6,0,2.471,SAME
2,78.71,35.99,6,0,83.31,1,1.359,SAME
4,79.85,32.42,8,2,82.19,0,2.318,SAME
3,64.8,30.37,9,3,70.76,0,2.23,EASIER
1,99.35,14.33,6,0,88.03,0,0.505,HARDER
2,73.45,22.09,8,2,68.05,1,1.546,EASIER
2,65.26,39.99,7,1,78.57,1,1.688,EASIER
5,92.62,51.72,6,0,74.32,0,2.455,SAME
1,91.35,42.05,7,1,82.64,0,0.91,SAME
1,91.07,23.15,6,0,90.06,0,0.688,HARDER
3,61.3,41.04,12,3,65.03,0,2.354,EASIER
3,86.23,28.57,6,0,80.98,0,1.597,HARDER
3,88.86,30.26,8,2,89.42,0,1.769,SAME
1,88.01,27.2,8,1,77.42,0,0.861,SAME
3,88.9,49.84,6,0,72.17,0,1.699,SAME
5,81.71,55.62,7,1,85.09,0,2.745,SAME
1,95.26,22.49,7,1,85.03,0,0.721,HARDER
4,53.34,37.82,8,1,62.12,1,2.652,EASIER
1,78.48,19.66,9,3,75.01,0,1.154,SAME
2,100.0,24.85,6,0,86.28,0,0.966,HARDER
5,70.82,50.8,9,2,58.34,1,2.976,EASIER
2,85.87,35.83,8,2,76.2,0,1.451,HARDER
3,71.68,30.39,12,4,72.53,0,2.227,EASIER
2,78.63,18.66,7,1,71.95,0,1.345,SAME
4,86.93,35.91,6,0,90.78,0,2.036,HARDER
3,94.98,27.65,6,0,84.4,0,1.46,HARDER
3,87.97,36.98,6,0,86.1,0,1.627,HARDER
5,75.52,40.0,14,5,78.27,1,3.134,EASIER
3,86.27,48.63,7,1,80.21,0,1.83,SAME
3,79.3,27.83,8,1,81.77,0,1.796,SAME
5,57.96,93.66,10,3,60.42,1,3.555,EASIER
3,65.8,31.32,12,3,70.45,1,2.222,EASIER
5,83.15,61.77,7,1,76.02,0,2.765,SAME
4,74.67,59.52,8,1,66.17,0,2.477,EASIER
5,74.77,81.57,7,1,74.35,0,3.022,EASIER
3,82.11,39.84,6,0,79.65,0,1.734,SAME
3,82.61,88.47,6,0,69.34,0,2.051,EASIER
1,93.45,18.02,6,0,88.96,0,0.618,HARDER
1,96.97,9.84,6,0,90.4,0,0.511,HARDER
1,82.32,17.75,7,1,81.07,0,0.883,SAME
4,86.82,54.97,7,1,91.25,0,2.264,SAME
2,77.62,28.79,10,3,73.84,0,1.628,EASIER
2,87.39,15.97,7,1,84.54,0,1.196,HARDER
4,63.17,34.94,8,1,62.03,0,2.485,EASIER
2,83.33,17.36,7,1,85.42,0,1.266,HARDER
1,83.4,13.8,9,2,75.03,0,0.941,SAME
3,80.24,29.86,7,1,70.44,0,1.795,SAME
3,87.35,37.36,8,2,76.56,0,1.839,SAME
1,90.76,13.45,6,0,83.64,0,0.628,HARDER
2,100.0,18.62,6,0,89.45,0,0.924,HARDER
2,92.96,31.89,6,0,83.06,0,1.118,HARDER
4,72.72,28.4,6,0,78.98,0,2.199,SAME
2,84.14,16.73,6,0,82.47,0,1.149,HARDER
1,93.78,43.37,6,0,96.97,0,0.782,HARDER
2,92.04,19.44,6,0,92.62,0,1.049,HARDER
3,67.66,14.94,8,2,61.6,0,1.985,EASIER
4,81.37,24.36,6,0,75.61,0,2.042,SAME
1,77.92,8.11,12,4,72.07,0,1.185,EASIER
5,75.4,96.72,6,0,74.34,0,3.014,EASIER
2,96.0,23.32,6,0,89.33,0,1.015,HARDER
2,88.0,15.83,7,1,78.89,0,1.186,HARDER
1,66.74,22.53,7,1,63.5,0,1.149,EASIER
2,67.18,47.61,9,2,72.65,0,1.81,EASIER
3,85.63,28.95,6,0,77.63,0,1.609,HARDER
4,50.46,76.87,12,4,50.82,1,3.256,EASIER
4,81.1,34.97,6,0,75.88,0,2.117,HARDER
3,89.85,19.36,6,0,81.55,0,1.481,HARDER
1,100.0,37.13,6,0,86.19,0,0.648,HARDER
2,82.59,17.99,7,1,80.65,0,1.281,SAME
4,79.39,31.9,6,0,75.18,0,2.122,SAME
4,77.09,60.61,13,5,67.77,0,2.848,EASIER
3,65.27,31.44,10,2,64.57,0,2.131,EASIER
3,87.45,29.66,9,2,79.2,0,1.786,SAME
3,93.9,28.0,6,0,88.22,0,1.478,HARDER
5,76.89,38.3,8,1,74.43,0,2.702,SAME
3,74.97,33.33,11,3,75.43,0,2.098,EASIER
3,87.4,37.67,6,0,80.42,1,1.64,SAME
2,97.98,21.95,6,0,92.08,0,0.977,HARDER
3,91.66,38.89,11,3,97.6,0,1.884,SAME
4,85.27,47.17,10,2,81.1,0,2.335,SAME
5,54.08,58.38,8,2,60.54,1,3.278,EASIER
4,78.98,35.7,11,3,72.55,0,2.453,EASIER
4,81.46,34.48,8,2,80.35,0,2.308,SAME
4,85.39,46.39,6,0,91.41,0,2.128,HARDER
1,95.16,11.14,6,0,83.93,0,0.547,HARDER
2,100.0,76.55,6,0,85.72,0,1.31,HARDER
2,66.72,8.78,7,1,62.87,1,1.458,EASIER
4,80.58,31.96,11,3,72.26,0,2.404,EASIER
4,79.79,49.13,10,2,67.1,0,2.431,EASIER
1,99.03,24.1,6,0,82.61,0,0.575,HARDER
1,100.0,12.84,6,0,81.82,0,0.486,HARDER
3,71.12,23.9,6,0,66.58,1,1.793,SAME
5,85.09,51.01,6,0,85.77,0,2.564,SAME
1,98.15,10.46,6,0,86.28,0,0.497,HARDER
5,68.13,30.91,10,3,62.96,0,2.984,EASIER
1,80.91,25.56,7,1,71.57,0,0.957,SAME
2,86.96,33.28,7,1,80.56,0,1.317,SAME
4,77.86,40.19,6,0,72.73,0,2.2,SAME
4,78.41,54.42,8,2,76.55,0,2.487,EASIER
5,63.73,51.9,11,2,72.8,0,3.09,EASIER
1,96.09,13.21,6,0,84.43,0,0.547,HARDER
1,85.94,11.32,7,1,71.3,0,0.786,SAME
3,92.17,39.8,6,0,80.72,0,1.583,HARDER
3,97.1,23.67,6,0,91.91,0,1.401,HARDER
2,76.87,33.17,6,0,59.85,0,1.368,SAME
4,75.6,35.4,8,1,67.28,0,2.302,SAME
2,94.72,40.36,6,0,81.55,0,1.148,HARDER
5,72.76,34.1,9,2,69.71,0,2.836,EASIER
1,76.47,11.41,8,1,76.14,1,0.929,SAME
4,83.65,43.44,11,3,80.79,0,2.435,SAME
3,73.94,26.97,6,0,74.61,0,1.771,SAME
1,92.0,19.1,6,0,80.86,0,0.647,HARDER
4,65.06,38.85,10,3,70.87,0,2.683,EASIER
1,97.95,14.65,6,0,83.07,0,0.528,HARDER
3,75.79,27.84,7,1,78.16,0,1.849,SAME
4,84.0,16.66,6,0,84.99,0,1.951,HARDER
1,87.85,32.67,6,0,70.79,0,0.8,SAME
2,80.19,18.57,6,0,68.55,0,1.221,SAME
2,89.12,28.57,6,0,91.14,0,1.154,HARDER
5,59.26,21.76,6,0,55.46,0,2.756,EASIER
2,100.0,16.83,6,0,90.14,0,0.912,HARDER
5,71.86,55.26,10,3,74.49,0,3.091,EASIER
3,74.34,63.85,6,0,73.51,0,2.011,SAME
5,66.01,59.66,6,0,65.09,0,2.908,EASIER
5,70.18,62.28,8,2,67.49,1,3.063,EASIER
2,94.96,19.66,6,0,93.56,0,1.007,HARDER
3,71.05,30.73,10,3,70.35,0,2.139,EASIER
4,71.31,36.82,9,2,68.62,0,2.476,EASIER
1,89.5,20.27,6,0,84.03,0,0.693,HARDER
4,90.42,65.43,9,1,84.27,1,2.28,SAME
3,89.99,26.83,6,0,89.56,0,1.529,HARDER
1,100.0,18.11,6,0,90.02,0,0.521,HARDER
5,70.31,42.53,8,1,70.3,0,2.829,EASIER
2,99.33,21.54,6,0,85.25,0,0.954,HARDER
5,82.67,78.36,6,0,81.96,0,2.782,SAME
2,91.97,28.59,6,0,78.39,0,1.111,HARDER
3,87.77,35.07,6,0,76.56,0,1.617,HARDER
2,79.05,22.73,7,1,61.31,0,1.366,SAME
5,88.28,35.26,7,1,90.68,0,2.511,HARDER
5,67.55,65.8,6,0,72.82,0,2.925,EASIER
4,80.6,55.74,6,0,69.76,0,2.263,SAME
5,76.77,70.87,7,1,68.93,0,2.921,SAME
4,61.29,39.62,8,1,56.53,1,2.545,EASIER
2,84.49,17.52,9,2,80.32,0,1.349,SAME
5,72.03,64.39,13,4,74.25,0,3.249,EASIER
3,78.87,47.59,7,1,73.52,0,1.934,SAME
2,84.61,33.47,10,2,78.12,0,1.454,SAME
1,100.0,13.13,6,0,79.65,0,0.488,HARDER
4,66.73,46.36,7,1,65.77,0,2.508,EASIER
2,72.31,10.99,8,1,79.08,0,1.389,SAME
4,69.14,68.15,11,3,64.11,0,2.817,EASIER
1,97.44,19.22,6,0,88.08,0,0.566,HARDER
4,83.42,43.2,6,0,83.57,0,2.137,SAME
4,81.06,74.12,8,1,79.28,0,2.478,SAME
3,89.12,24.45,6,0,87.44,0,1.526,HARDER
4,77.56,41.9,10,4,78.81,0,2.616,EASIER
5,64.82,35.41,9,3,81.55,0,3.064,EASIER
5,60.55,27.47,7,1,66.34,1,2.875,EASIER
3,67.38,34.66,7,1,53.28,0,2.02,EASIER
5,67.73,54.88,9,2,62.58,0,3.05,EASIER
5,77.88,21.38,13,4,68.83,0,2.874,EASIER
1,92.37,24.1,7,1,71.28,0,0.775,SAME
2,85.23,23.6,6,0,80.97,0,1.179,HARDER
4,64.45,54.04,11,4,70.82,0,2.894,EASIER
3,100.0,34.06,6,0,97.14,0,1.427,HARDER
1,81.75,27.35,9,2,76.47,0,1.056,SAME
3,81.21,49.31,7,1,81.85,0,1.911,SAME
2,95.03,25.99,6,0,84.76,0,1.048,HARDER
4,75.42,57.86,9,2,78.57,0,2.554,EASIER
3,71.93,44.12,9,2,80.0,1,2.115,EASIER
1,98.09,11.22,6,0,91.17,0,0.503,HARDER
1,76.6,12.64,8,1,83.08,0,0.935,SAME
2,100.0,16.02,6,0,99.36,0,0.907,HARDER
1,92.82,23.47,6,0,83.79,0,0.664,HARDER
5,67.47,37.68,8,1,66.37,0,2.839,EASIER
2,70.84,10.65,11,2,72.23,0,1.508,SAME
4,63.48,26.72,9,2,64.38,0,2.526,EASIER
1,89.48,15.45,8,1,88.15,0,0.761,HARDER
3,98.93,37.26,6,0,93.79,0,1.464,HARDER
5,72.33,83.86,8,2,71.56,0,3.174,EASIER
4,78.47,58.55,10,1,72.73,0,2.413,EASIER
2,88.86,25.77,7,1,81.77,0,1.239,HARDER
4,98.64,28.73,6,0,93.3,0,1.812,HARDER
3,75.59,13.9,6,0,77.1,0,1.659,SAME
2,100.0,19.75,6,0,93.74,0,0.932,HARDER
5,66.01,44.59,8,2,66.43,1,3.007,EASIER
5,62.96,52.04,10,3,63.28,0,3.202,EASIER
3,79.2,44.34,10,3,74.81,0,2.108,EASIER
1,89.15,23.54,8,2,85.42,0,0.92,SAME
3,85.62,32.18,8,1,83.22,0,1.73,SAME
3,56.76,26.43,6,0,61.14,0,2.025,EASIER
5,71.48,27.19,8,2,68.36,0,2.809,EASIER
4,69.01,29.04,6,0,84.39,0,2.258,SAME
2,77.76,16.32,8,1,75.39,0,1.342,SAME
3,67.04,87.45,8,1,68.06,1,2.377,EASIER
1,86.35,39.98,9,1,85.03,0,0.971,SAME
3,74.83,18.74,6,0,70.32,0,1.702,SAME
3,75.73,36.27,9,2,70.44,0,2.006,EASIER
3,63.61,18.06,13,4,60.23,1,2.266,EASIER
3,80.98,33.9,8,1,81.93,0,1.811,SAME
3,72.08,25.48,7,1,83.08,0,1.889,SAME
4,58.65,37.79,9,2,51.16,0,2.672,EASIER
3,74.52,47.21,6,0,70.49,0,1.897,SAME
1,82.26,20.89,8,2,76.62,0,1.005,SAME
4,75.41,56.65,6,0,79.46,0,2.346,SAME
4,69.38,48.91,13,4,66.02,0,2.785,EASIER
4,60.5,29.84,7,1,58.55,0,2.491,EASIER
4,66.12,23.68,8,2,73.39,0,2.466,EASIER
1,72.73,15.97,12,3,66.49,0,1.215,EASIER
5,81.37,44.32,8,1,67.36,0,2.675,SAME
5,82.98,40.57,7,1,75.54,0,2.626,SAME
1,100.0,13.58,6,0,86.12,1,0.491,HARDER
2,79.1,24.65,7,1,76.72,0,1.378,HARDER
2,97.97,40.71,6,0,84.16,0,1.102,HARDER
5,74.07,21.59,11,4,70.92,1,2.933,EASIER
5,61.78,30.41,6,0,63.49,0,2.776,EASIER
2,78.71,26.64,7,1,64.87,0,1.397,SAME
4,73.28,19.03,7,1,81.53,0,2.228,SAME
2,86.02,13.47,6,0,89.35,0,1.099,HARDER
1,93.63,41.96,6,0,86.31,0,0.775,HARDER
2,84.98,30.05,6,0,67.18,0,1.226,SAME
1,86.51,52.36,8,1,84.53,0,1.051,SAME
5,83.52,25.25,7,1,78.57,0,2.516,SAME
4,73.86,92.1,6,0,76.82,0,2.606,EASIER
1,88.29,10.65,6,0,86.13,0,0.647,HARDER
3,77.83,44.35,11,2,69.19,0,2.028,EASIER
2,83.87,10.05,7,1,79.91,0,1.209,HARDER
3,66.38,34.82,7,1,77.25,0,2.036,EASIER
5,59.97,57.77,7,1,61.22,0,3.086,EASIER
5,94.46,41.79,7,1,92.55,0,2.462,HARDER
5,53.5,28.65,10,3,51.71,0,3.189,EASIER
2,87.72,21.45,9,2,87.09,0,1.327,SAME
1,93.43,19.81,6,0,73.37,0,0.631,HARDER
1,100.0,11.36,6,0,87.93,0,0.476,HARDER
1,93.67,16.57,6,0,76.24,0,0.605,HARDER
4,93.91,39.0,7,1,93.75,0,2.051,HARDER
4,77.4,47.92,7,1,72.95,0,2.359,SAME
5,83.48,26.44,7,1,79.89,0,2.524,SAME
1,100.0,14.19,6,0,94.01,0,0.495,HARDER
2,100.0,25.75,6,0,84.07,0,0.972,HARDER
4,75.25,34.12,9,2,80.03,0,2.399,SAME
4,78.98,25.78,7,1,83.9,0,2.187,SAME
3,76.31,45.07,6,0,70.12,0,1.856,SAME
1,91.6,26.52,6,0,85.84,0,0.703,HARDER
3,82.15,41.9,6,0,84.08,0,1.747,SAME
1,69.23,15.55,8,2,69.5,0,1.165,EASIER
3,78.57,28.55,8,2,82.23,1,1.912,SAME
5,78.9,82.39,7,1,76.39,0,2.966,EASIER
1,76.5,24.8,7,1,71.82,0,1.018,SAME
1,80.14,29.84,6,0,79.65,0,0.897,SAME
4,86.56,41.36,6,0,78.09,0,2.077,SAME
1,100.0,22.97,6,0,83.94,0,0.553,HARDER
5,63.79,65.21,13,5,68.31,1,3.478,EASIER
4,76.74,71.23,8,1,68.53,0,2.524,EASIER
3,79.22,12.46,9,2,78.65,0,1.795,SAME
2,96.77,25.21,6,0,89.34,0,1.017,HARDER
2,79.67,35.14,7,1,75.97,0,1.439,SAME
2,81.21,38.43,6,0,74.9,0,1.338,SAME
5,83.41,41.72,7,1,78.53,0,2.627,SAME
4,64.97,46.75,7,1,56.99,1,2.537,EASIER
2,80.02,32.21,6,0,81.82,0,1.314,SAME
1,91.33,29.73,7,1,73.52,0,0.828,SAME
3,95.24,35.74,6,0,81.71,0,1.51,HARDER
4,63.07,44.34,10,3,66.03,0,2.75,EASIER
4,67.89,35.89,10,3,68.3,1,2.621,EASIER
2,90.93,37.58,6,0,86.53,0,1.187,HARDER
3,87.47,50.98,7,1,79.27,0,1.828,SAME
1,92.12,27.32,6,0,87.56,0,0.7,HARDER
3,78.83,41.71,10,2,82.4,0,1.996,EASIER
4,76.3,44.12,6,0,71.16,0,2.25,SAME
2,69.93,18.97,8,1,71.55,0,1.478,SAME
2,86.01,17.85,6,0,87.27,0,1.129,HARDER
3,94.82,46.8,6,0,87.44,0,1.59,HARDER
5,56.8,78.65,13,5,56.52,0,3.672,EASIER
4,67.16,44.13,10,2,66.16,0,2.587,EASIER
5,66.03,55.14,11,4,58.41,0,3.277,EASIER
1,86.66,19.6,8,1,77.03,0,0.831,SAME
5,88.41,80.76,6,0,78.3,0,2.712,SAME
1,80.68,24.36,6,0,82.31,1,0.852,SAME
2,73.68,20.2,11,3,74.22,1,1.629,EASIER
3,87.71,38.0,6,0,87.43,0,1.638,HARDER
